datetime,open,high,low,close,volume
2022-09-28 11:00:00,1621.89000,1623.01000,1620.35000,1621.39000,2465
2022-09-28 11:15:00,1621.41000,1624.40000,1619.41000,1620.47000,2782
2022-09-28 11:30:00,1620.46000,1620.61000,1618.83000,1619.31000,2281
2022-09-28 11:45:00,1619.31000,1621.00000,1618.66000,1620.11000,2145
2022-09-28 12:00:00,1620.10000,1620.38000,1617.85000,1618.31000,2161
2022-09-28 12:15:00,1618.38000,1618.90000,1617.74000,1618.30000,2074
2022-09-28 12:30:00,1618.29000,1619.50000,1617.73000,1618.46000,1965
2022-09-28 12:45:00,1618.42000,1618.90000,1616.15000,1616.70000,1699
2022-09-28 13:00:00,1616.69000,1625.51000,1615.91000,1624.74000,4860
2022-09-28 13:15:00,1624.71000,1631.63000,1623.25000,1627.70000,4708
2022-09-28 13:30:00,1627.62000,1631.00000,1625.82000,1630.28000,3652
2022-09-28 13:45:00,1630.30000,1631.37000,1628.28000,1628.84000,3309
2022-09-28 14:00:00,1628.84000,1630.25000,1626.84000,1627.36000,3293
2022-09-28 14:15:00,1627.36000,1628.73000,1626.23000,1626.23000,2666
2022-09-28 14:30:00,1626.31000,1629.13000,1622.42000,1624.14000,3020
2022-09-28 14:45:00,1624.14000,1624.73000,1622.77000,1624.41000,2614
2022-09-28 15:00:00,1624.45000,1629.72000,1624.21000,1629.13000,3170
2022-09-28 15:15:00,1629.13000,1637.55000,1628.91000,1635.82000,4229
2022-09-28 15:30:00,1635.83000,1638.28000,1635.82000,1637.21000,3380
2022-09-28 15:45:00,1637.30000,1638.00000,1633.97000,1635.18000,2801
2022-09-28 16:00:00,1635.18000,1638.28000,1633.87000,1636.09000,3384
2022-09-28 16:15:00,1636.09000,1645.30000,1636.09000,1645.28000,3315
2022-09-28 16:30:00,1645.29000,1647.35000,1642.13000,1646.19000,3994
2022-09-28 16:45:00,1646.18000,1652.73000,1646.15000,1649.31000,4951
2022-09-28 17:00:00,1649.27000,1654.06000,1649.11000,1651.05000,3766
2022-09-28 17:15:00,1651.14000,1651.49000,1646.77000,1650.49000,3630
2022-09-28 17:30:00,1650.47000,1652.80000,1649.49000,1651.30000,3762
2022-09-28 17:45:00,1651.28000,1652.59000,1649.72000,1650.59000,3604
2022-09-28 18:00:00,1650.56000,1655.47000,1649.71000,1652.20000,3514
2022-09-28 18:15:00,1652.28000,1655.90000,1652.05000,1653.64000,3230
2022-09-28 18:30:00,1653.64000,1654.78000,1651.78000,1654.78000,2956
2022-09-28 18:45:00,1654.83000,1659.95000,1654.78000,1658.76000,2989
2022-09-28 19:00:00,1658.79000,1660.83000,1658.41000,1660.03000,2532
2022-09-28 19:15:00,1660.02000,1660.03000,1655.28000,1655.40000,2072
2022-09-28 19:30:00,1655.47000,1657.48000,1655.45000,1657.29000,2051
2022-09-28 19:45:00,1657.30000,1659.66000,1656.76000,1659.32000,2015
2022-09-28 20:00:00,1659.32000,1661.65000,1658.68000,1660.70000,2244
2022-09-28 20:15:00,1660.71000,1662.69000,1660.21000,1660.98000,2228
2022-09-28 20:30:00,1660.96000,1662.66000,1660.92000,1661.65000,1365
2022-09-28 20:45:00,1661.64000,1661.99000,1660.01000,1660.66000,1454
2022-09-28 21:00:00,1660.66000,1661.27000,1659.45000,1661.27000,1273
2022-09-28 21:15:00,1661.26000,1661.35000,1659.31000,1659.76000,1278
2022-09-28 21:30:00,1659.77000,1660.74000,1658.93000,1659.55000,1456
2022-09-28 21:45:00,1659.57000,1662.21000,1659.57000,1661.93000,1923
2022-09-28 22:00:00,1661.86000,1662.37000,1660.51000,1660.53000,1802
2022-09-28 22:15:00,1660.57000,1660.89000,1659.14000,1659.17000,1278
2022-09-28 22:30:00,1659.17000,1660.88000,1658.84000,1660.22000,1229
2022-09-28 22:45:00,1660.22000,1661.25000,1660.05000,1660.68000,1076
2022-09-28 23:00:00,1660.70000,1660.75000,1659.16000,1659.69000,959
2022-09-28 23:15:00,1659.68000,1659.69000,1658.86000,1658.90000,551
2022-09-28 23:30:00,1658.90000,1660.18000,1658.86000,1660.13000,544
2022-09-28 23:45:00,1660.17000,1660.22000,1659.46000,1659.88000,461
2022-09-29 01:00:00,1659.72000,1659.78000,1658.21000,1658.35000,405
2022-09-29 01:15:00,1658.35000,1659.05000,1658.12000,1658.84000,280
2022-09-29 01:30:00,1658.82000,1658.82000,1657.57000,1657.80000,323
2022-09-29 01:45:00,1657.85000,1658.09000,1657.45000,1657.48000,242
2022-09-29 02:00:00,1657.48000,1658.25000,1657.46000,1657.68000,226
2022-09-29 02:15:00,1657.69000,1657.74000,1657.35000,1657.74000,227
2022-09-29 02:30:00,1657.74000,1657.83000,1656.93000,1656.93000,263
2022-09-29 02:45:00,1656.93000,1657.01000,1656.19000,1656.19000,471
2022-09-29 03:00:00,1656.23000,1657.04000,1655.07000,1655.21000,1147
2022-09-29 03:15:00,1655.21000,1656.29000,1654.79000,1655.36000,935
2022-09-29 03:30:00,1655.36000,1655.58000,1653.44000,1653.48000,798
2022-09-29 03:45:00,1653.50000,1654.42000,1652.95000,1653.94000,1034
2022-09-29 04:00:00,1653.94000,1657.76000,1653.94000,1655.94000,1521
2022-09-29 04:15:00,1655.95000,1658.53000,1655.90000,1658.21000,1638
2022-09-29 04:30:00,1658.20000,1659.39000,1655.33000,1656.89000,1626
2022-09-29 04:45:00,1656.91000,1657.56000,1655.28000,1655.77000,1478
2022-09-29 05:00:00,1655.75000,1655.75000,1653.17000,1654.30000,1640
2022-09-29 05:15:00,1654.31000,1654.82000,1652.58000,1654.31000,960
2022-09-29 05:30:00,1654.32000,1655.09000,1653.33000,1654.23000,1346
2022-09-29 05:45:00,1654.23000,1654.61000,1653.23000,1653.45000,958
2022-09-29 06:00:00,1653.45000,1653.83000,1652.67000,1652.67000,863
2022-09-29 06:15:00,1652.67000,1653.45000,1652.01000,1653.23000,904
2022-09-29 06:30:00,1653.21000,1654.12000,1652.51000,1654.09000,882
2022-09-29 06:45:00,1654.08000,1655.20000,1653.60000,1654.36000,988
2022-09-29 07:00:00,1654.47000,1654.52000,1653.43000,1654.23000,698
2022-09-29 07:15:00,1654.22000,1654.22000,1652.99000,1653.71000,667
2022-09-29 07:30:00,1653.74000,1654.02000,1653.10000,1653.77000,757
2022-09-29 07:45:00,1653.77000,1653.80000,1652.08000,1652.33000,806
2022-09-29 08:00:00,1652.33000,1652.57000,1649.61000,1649.99000,958
2022-09-29 08:15:00,1649.99000,1650.01000,1648.76000,1649.57000,794
2022-09-29 08:30:00,1649.55000,1650.77000,1644.15000,1644.16000,2039
2022-09-29 08:45:00,1644.17000,1645.07000,1642.90000,1644.02000,2048
2022-09-29 09:00:00,1644.04000,1645.76000,1643.04000,1643.04000,1810
2022-09-29 09:15:00,1643.10000,1644.87000,1641.53000,1643.92000,1803
2022-09-29 09:30:00,1643.92000,1646.60000,1643.92000,1646.54000,1683
2022-09-29 09:45:00,1646.53000,1647.49000,1646.03000,1647.25000,1639
2022-09-29 10:00:00,1647.26000,1647.45000,1645.81000,1646.20000,2388
2022-09-29 10:15:00,1646.19000,1646.22000,1643.11000,1643.12000,2242
2022-09-29 10:30:00,1643.09000,1643.71000,1641.82000,1642.86000,2773
2022-09-29 10:45:00,1642.87000,1645.28000,1641.69000,1644.95000,2561
2022-09-29 11:00:00,1644.93000,1648.01000,1644.18000,1647.39000,2653
2022-09-29 11:15:00,1647.40000,1647.41000,1644.43000,1644.65000,2074
2022-09-29 11:30:00,1644.65000,1645.23000,1643.46000,1644.19000,2312
2022-09-29 11:45:00,1644.20000,1644.78000,1643.82000,1644.20000,2143
2022-09-29 12:00:00,1644.20000,1647.95000,1644.16000,1647.68000,1971
2022-09-29 12:15:00,1647.70000,1649.19000,1645.25000,1648.26000,2097
2022-09-29 12:30:00,1648.27000,1650.72000,1646.66000,1650.72000,2587
2022-09-29 12:45:00,1650.71000,1651.20000,1646.77000,1647.77000,2426
2022-09-29 13:00:00,1647.86000,1648.46000,1646.10000,1647.98000,2148
2022-09-29 13:15:00,1647.99000,1649.46000,1647.92000,1648.26000,1996
2022-09-29 13:30:00,1648.24000,1650.06000,1647.87000,1648.91000,1551
2022-09-29 13:45:00,1648.91000,1651.11000,1648.78000,1650.03000,2025
2022-09-29 14:00:00,1650.04000,1650.84000,1648.08000,1650.58000,1999
2022-09-29 14:15:00,1650.56000,1651.64000,1649.42000,1649.53000,2072
2022-09-29 14:30:00,1649.54000,1651.95000,1649.27000,1650.21000,2270
2022-09-29 14:45:00,1650.22000,1652.24000,1649.88000,1651.41000,2135
2022-09-29 15:00:00,1651.45000,1651.98000,1649.48000,1650.28000,2530
2022-09-29 15:15:00,1650.18000,1656.13000,1649.57000,1655.65000,2982
2022-09-29 15:30:00,1655.81000,1655.95000,1647.82000,1650.27000,4025
2022-09-29 15:45:00,1650.29000,1651.14000,1647.92000,1649.42000,3373
2022-09-29 16:00:00,1649.41000,1655.01000,1649.41000,1654.57000,3599
2022-09-29 16:15:00,1654.58000,1657.13000,1653.64000,1655.28000,3163
2022-09-29 16:30:00,1655.28000,1658.16000,1650.49000,1650.70000,4189
2022-09-29 16:45:00,1650.71000,1654.41000,1650.45000,1653.28000,4140
2022-09-29 17:00:00,1653.29000,1655.50000,1652.19000,1652.97000,3873
2022-09-29 17:15:00,1652.94000,1653.12000,1644.62000,1648.81000,3835
2022-09-29 17:30:00,1648.75000,1650.88000,1645.88000,1650.49000,3427
2022-09-29 17:45:00,1650.47000,1653.45000,1649.19000,1653.34000,3449
2022-09-29 18:00:00,1653.34000,1660.19000,1653.02000,1657.55000,3683
2022-09-29 18:15:00,1657.57000,1658.20000,1655.73000,1657.10000,3038
2022-09-29 18:30:00,1657.10000,1659.83000,1656.12000,1659.42000,2846
2022-09-29 18:45:00,1659.31000,1662.04000,1659.31000,1659.97000,2303
2022-09-29 19:00:00,1659.97000,1664.36000,1659.57000,1663.93000,2458
2022-09-29 19:15:00,1663.91000,1664.87000,1660.46000,1660.52000,2113
2022-09-29 19:30:00,1660.50000,1661.33000,1659.89000,1661.17000,1865
2022-09-29 19:45:00,1661.17000,1661.19000,1658.78000,1658.85000,1785
2022-09-29 20:00:00,1658.83000,1660.06000,1658.59000,1659.55000,1637
2022-09-29 20:15:00,1659.54000,1662.00000,1659.53000,1660.42000,1645
2022-09-29 20:30:00,1660.43000,1661.75000,1659.06000,1659.32000,1590
2022-09-29 20:45:00,1659.33000,1659.41000,1657.78000,1658.20000,1435
2022-09-29 21:00:00,1658.23000,1659.54000,1657.88000,1658.68000,1243
2022-09-29 21:15:00,1658.69000,1658.74000,1657.23000,1658.21000,1425
2022-09-29 21:30:00,1658.21000,1659.51000,1657.67000,1659.00000,1269
2022-09-29 21:45:00,1658.99000,1659.69000,1658.06000,1658.91000,1511
2022-09-29 22:00:00,1658.93000,1660.13000,1658.35000,1659.61000,1512
2022-09-29 22:15:00,1659.60000,1660.16000,1658.96000,1659.57000,1289
2022-09-29 22:30:00,1659.56000,1662.19000,1659.42000,1661.91000,1516
2022-09-29 22:45:00,1661.92000,1661.96000,1660.56000,1661.16000,1438
2022-09-29 23:00:00,1661.11000,1661.11000,1660.21000,1660.43000,821
2022-09-29 23:15:00,1660.45000,1660.60000,1659.82000,1660.02000,553
2022-09-29 23:30:00,1660.02000,1660.66000,1659.61000,1659.94000,459
2022-09-29 23:45:00,1659.94000,1660.90000,1659.93000,1660.52000,380
2022-09-30 01:00:00,1660.92000,1662.98000,1660.89000,1662.53000,239
2022-09-30 01:15:00,1662.52000,1663.76000,1662.52000,1663.42000,338
2022-09-30 01:30:00,1663.42000,1664.30000,1662.38000,1662.54000,305
2022-09-30 01:45:00,1662.54000,1663.66000,1662.54000,1663.14000,267
2022-09-30 02:00:00,1663.14000,1663.48000,1662.20000,1662.73000,234
2022-09-30 02:15:00,1662.64000,1663.02000,1662.22000,1662.80000,246
2022-09-30 02:30:00,1662.82000,1664.47000,1662.80000,1664.20000,323
2022-09-30 02:45:00,1664.19000,1665.16000,1660.41000,1664.59000,624
2022-09-30 03:00:00,1664.60000,1664.72000,1663.10000,1663.25000,629
2022-09-30 03:15:00,1663.25000,1663.94000,1662.53000,1662.53000,661
2022-09-30 03:30:00,1662.53000,1663.93000,1662.27000,1663.33000,977
2022-09-30 03:45:00,1663.33000,1665.30000,1663.31000,1664.80000,1131
2022-09-30 04:00:00,1664.81000,1664.92000,1662.59000,1663.77000,1225
2022-09-30 04:15:00,1663.77000,1664.36000,1662.31000,1662.64000,1247
2022-09-30 04:30:00,1662.65000,1663.59000,1661.60000,1662.24000,1223
2022-09-30 04:45:00,1662.23000,1662.96000,1661.39000,1661.53000,987
2022-09-30 05:00:00,1661.50000,1662.49000,1660.60000,1661.27000,974
2022-09-30 05:15:00,1661.28000,1661.47000,1659.24000,1660.70000,1280
2022-09-30 05:30:00,1660.71000,1661.81000,1660.71000,1661.58000,1017
2022-09-30 05:45:00,1661.55000,1663.91000,1661.55000,1663.31000,1043
2022-09-30 06:00:00,1663.30000,1663.89000,1662.59000,1662.99000,928
2022-09-30 06:15:00,1662.96000,1663.50000,1662.34000,1662.64000,889
2022-09-30 06:30:00,1662.66000,1663.18000,1662.43000,1662.89000,637
2022-09-30 06:45:00,1662.89000,1663.06000,1661.91000,1662.23000,644
2022-09-30 07:00:00,1662.23000,1662.55000,1661.24000,1662.33000,626
2022-09-30 07:15:00,1662.32000,1662.44000,1661.54000,1662.01000,553
2022-09-30 07:30:00,1661.95000,1663.28000,1661.93000,1663.23000,557
2022-09-30 07:45:00,1663.24000,1663.43000,1662.44000,1663.04000,640
2022-09-30 08:00:00,1663.04000,1664.47000,1662.86000,1663.83000,852
2022-09-30 08:15:00,1663.84000,1665.32000,1663.81000,1664.31000,854
2022-09-30 08:30:00,1664.30000,1666.70000,1664.28000,1666.35000,1282
2022-09-30 08:45:00,1666.33000,1668.11000,1666.22000,1667.54000,1202
2022-09-30 09:00:00,1667.61000,1668.76000,1666.74000,1668.23000,1433
2022-09-30 09:15:00,1668.24000,1668.57000,1665.13000,1666.01000,1410
2022-09-30 09:30:00,1666.01000,1666.47000,1664.95000,1665.16000,1529
2022-09-30 09:45:00,1665.15000,1669.81000,1665.14000,1669.69000,2042
2022-09-30 10:00:00,1669.71000,1673.50000,1668.64000,1673.04000,2534
2022-09-30 10:15:00,1673.05000,1674.25000,1671.17000,1671.30000,2794
2022-09-30 10:30:00,1671.30000,1672.36000,1669.96000,1671.39000,2473
2022-09-30 10:45:00,1671.35000,1673.93000,1670.15000,1673.14000,2144
2022-09-30 11:00:00,1673.15000,1674.14000,1671.27000,1671.96000,2534
2022-09-30 11:15:00,1671.97000,1673.50000,1671.08000,1671.10000,2025
2022-09-30 11:30:00,1671.10000,1672.42000,1669.63000,1670.02000,2273
2022-09-30 11:45:00,1670.02000,1672.76000,1669.88000,1671.98000,2053
2022-09-30 12:00:00,1672.00000,1672.45000,1669.16000,1669.59000,2034
2022-09-30 12:15:00,1669.57000,1672.02000,1668.61000,1670.76000,1866
2022-09-30 12:30:00,1670.75000,1672.12000,1667.36000,1668.09000,1612
2022-09-30 12:45:00,1668.04000,1670.18000,1667.07000,1667.57000,1513
2022-09-30 13:00:00,1667.49000,1670.14000,1667.26000,1667.39000,2105
2022-09-30 13:15:00,1667.37000,1667.79000,1665.83000,1665.88000,2134
2022-09-30 13:30:00,1665.79000,1667.23000,1664.82000,1667.09000,1790
2022-09-30 13:45:00,1667.11000,1667.11000,1664.95000,1665.86000,1932
2022-09-30 14:00:00,1665.86000,1666.70000,1664.36000,1665.23000,1891
2022-09-30 14:15:00,1665.23000,1665.55000,1663.75000,1665.43000,1969
2022-09-30 14:30:00,1665.44000,1665.97000,1663.10000,1664.72000,1847
2022-09-30 14:45:00,1664.73000,1664.78000,1662.62000,1663.31000,1714
2022-09-30 15:00:00,1663.35000,1664.25000,1662.26000,1662.91000,1855
2022-09-30 15:15:00,1662.90000,1667.77000,1662.69000,1666.38000,2828
2022-09-30 15:30:00,1666.47000,1669.48000,1662.42000,1668.28000,4373
2022-09-30 15:45:00,1668.29000,1668.40000,1663.96000,1664.55000,3105
2022-09-30 16:00:00,1664.57000,1665.93000,1662.32000,1663.59000,3134
2022-09-30 16:15:00,1663.59000,1664.95000,1661.99000,1664.13000,2902
2022-09-30 16:30:00,1664.19000,1669.85000,1663.58000,1669.02000,4058
2022-09-30 16:45:00,1668.92000,1670.94000,1668.14000,1670.17000,3998
2022-09-30 17:00:00,1670.08000,1673.11000,1669.66000,1671.79000,3759
2022-09-30 17:15:00,1671.78000,1672.59000,1670.07000,1672.39000,3184
2022-09-30 17:30:00,1672.38000,1675.36000,1671.52000,1671.84000,3365
2022-09-30 17:45:00,1671.88000,1674.98000,1671.72000,1673.08000,3791
2022-09-30 18:00:00,1673.08000,1674.36000,1671.83000,1674.04000,2993
2022-09-30 18:15:00,1674.03000,1674.58000,1672.84000,1673.06000,2448
2022-09-30 18:30:00,1673.05000,1673.70000,1671.92000,1673.25000,2105
2022-09-30 18:45:00,1673.25000,1673.36000,1670.48000,1671.34000,1607
2022-09-30 19:00:00,1671.36000,1671.75000,1668.34000,1668.44000,1446
2022-09-30 19:15:00,1668.44000,1669.22000,1665.61000,1666.53000,1526
2022-09-30 19:30:00,1666.54000,1666.94000,1664.73000,1665.52000,1385
2022-09-30 19:45:00,1665.45000,1665.53000,1664.05000,1664.06000,1139
2022-09-30 20:00:00,1664.06000,1665.89000,1663.72000,1665.47000,1139
2022-09-30 20:15:00,1665.47000,1665.94000,1663.73000,1663.85000,1175
2022-09-30 20:30:00,1663.92000,1664.19000,1661.77000,1662.23000,1451
2022-09-30 20:45:00,1662.24000,1663.12000,1661.05000,1663.00000,1457
2022-09-30 21:00:00,1663.01000,1664.38000,1662.49000,1664.36000,1229
2022-09-30 21:15:00,1664.37000,1664.52000,1663.14000,1664.19000,1152
2022-09-30 21:30:00,1664.22000,1664.79000,1662.11000,1662.32000,1241
2022-09-30 21:45:00,1662.31000,1663.25000,1661.39000,1662.02000,2038
2022-09-30 22:00:00,1661.99000,1663.22000,1661.56000,1661.93000,1747
2022-09-30 22:15:00,1661.92000,1662.97000,1661.27000,1662.86000,1429
2022-09-30 22:30:00,1662.87000,1663.05000,1660.78000,1662.28000,1711
2022-09-30 22:45:00,1662.29000,1662.30000,1660.14000,1661.87000,1727
2022-09-30 23:00:00,1661.87000,1662.08000,1661.27000,1662.04000,813
2022-09-30 23:15:00,1662.03000,1662.46000,1661.97000,1662.29000,423
2022-09-30 23:30:00,1662.29000,1662.45000,1661.60000,1662.06000,388
2022-09-30 23:45:00,1662.05000,1662.18000,1660.46000,1660.79000,395
2022-10-03 01:00:00,1663.22000,1665.37000,1663.20000,1664.52000,622
2022-10-03 01:15:00,1664.45000,1665.08000,1663.59000,1663.69000,556
2022-10-03 01:30:00,1663.70000,1663.98000,1663.19000,1663.61000,557
2022-10-03 01:45:00,1663.61000,1664.78000,1663.59000,1664.66000,297
2022-10-03 02:00:00,1664.61000,1664.64000,1663.96000,1664.57000,415
2022-10-03 02:15:00,1664.57000,1664.77000,1663.87000,1664.13000,453
2022-10-03 02:30:00,1664.12000,1664.28000,1663.75000,1663.80000,297
2022-10-03 02:45:00,1663.80000,1664.87000,1663.80000,1664.18000,654
2022-10-03 03:00:00,1664.12000,1665.10000,1663.95000,1664.45000,877
2022-10-03 03:15:00,1664.45000,1665.34000,1664.03000,1664.47000,1025
2022-10-03 03:30:00,1664.48000,1665.17000,1664.05000,1664.77000,850
2022-10-03 03:45:00,1664.76000,1664.92000,1663.77000,1664.29000,1031
2022-10-03 04:00:00,1664.36000,1665.55000,1664.05000,1665.48000,995
2022-10-03 04:15:00,1665.46000,1667.46000,1665.16000,1667.36000,993
2022-10-03 04:30:00,1667.36000,1668.60000,1667.22000,1668.54000,1089
2022-10-03 04:45:00,1668.55000,1669.50000,1668.05000,1668.94000,1133
2022-10-03 05:00:00,1668.95000,1668.95000,1667.31000,1667.74000,829
2022-10-03 05:15:00,1667.74000,1667.78000,1665.07000,1666.24000,841
2022-10-03 05:30:00,1666.25000,1666.26000,1665.14000,1665.22000,649
2022-10-03 05:45:00,1665.22000,1666.21000,1663.51000,1663.51000,791
2022-10-03 06:00:00,1663.51000,1664.91000,1663.46000,1664.60000,841
2022-10-03 06:15:00,1664.59000,1664.94000,1663.83000,1663.92000,553
2022-10-03 06:30:00,1663.92000,1664.60000,1663.77000,1663.98000,780
2022-10-03 06:45:00,1663.97000,1664.14000,1663.54000,1663.98000,573
2022-10-03 07:00:00,1663.98000,1664.01000,1662.72000,1662.96000,1229
2022-10-03 07:15:00,1662.94000,1664.83000,1662.27000,1663.65000,1217
2022-10-03 07:30:00,1663.66000,1663.89000,1662.14000,1662.64000,661
2022-10-03 07:45:00,1662.67000,1662.93000,1662.25000,1662.28000,456
2022-10-03 08:00:00,1662.29000,1663.55000,1661.98000,1663.36000,607
