time,profit
2025.08.28 02:15,-12.87
2025.08.28 02:45,-4.50
2025.08.28 03:00,67.77
2025.08.29 03:15,-25.74
2025.08.29 04:00,-8.37
2025.08.29 04:45,-26.37
2025.09.01 04:30,42.93
2025.09.01 05:15,-120.06
2025.09.02 02:30,-34.56
2025.09.02 03:15,-20.43
2025.09.03 03:30,-90.18
2025.09.04 03:15,-46.71
2025.09.04 04:30,-10.44
2025.09.05 02:00,25.74
2025.09.05 02:45,-13.77
2025.09.05 03:15,-52.92
2025.09.08 04:15,-72.09
2025.09.09 01:30,-18.00
2025.09.09 02:30,60.30
2025.09.09 03:30,-39.33
2025.09.10 01:15,-76.86
2025.09.11 04:15,-14.94
2025.09.11 04:45,116.91
2025.09.12 05:00,-13.77
2025.09.12 05:45,-31.50
2025.09.12 06:00,-20.97
2025.09.15 01:30,-28.80
2025.09.15 02:15,-8.28
2025.09.15 02:30,-17.82
2025.09.16 06:00,64.08
2025.09.16 09:30,-19.08
2025.09.16 11:30,-28.17
2025.09.17 02:30,11.97
2025.09.17 03:00,-10.08
2025.09.17 03:15,9.54
2025.09.18 04:45,57.06
2025.09.18 08:15,-32.85
2025.09.18 12:45,31.23
2025.09.19 03:30,-18.54
2025.09.19 03:45,48.69
2025.09.19 05:00,152.19
2025.09.22 04:30,-71.73
2025.09.23 02:30,-23.94
2025.09.23 03:00,-14.13
2025.09.23 04:00,-45.27
2025.09.24 04:15,-75.78
2025.09.25 03:45,70.02
2025.09.25 05:15,73.71
2025.09.26 05:00,-18.00
2025.09.26 06:30,154.80
2025.09.29 01:15,194.22
2025.09.30 03:30,-22.14
2025.09.30 05:15,-51.30
2025.10.01 01:15,36.63
2025.10.01 02:30,-9.63
2025.10.01 03:30,-40.68
2025.10.02 03:30,-20.25
2025.10.02 04:15,134.28
2025.10.03 03:00,29.52
2025.10.03 04:45,-87.57
2025.10.06 01:45,-8.82
2025.10.06 06:15,-52.83
2025.10.07 03:30,70.56
2025.10.07 03:45,218.34
2025.10.08 02:15,-24.03
2025.10.08 05:30,-27.99
2025.10.08 08:45,-63.90
2025.10.09 02:15,-93.24
2025.10.10 03:15,-23.04
2025.10.10 03:30,-22.23
2025.10.10 04:00,75.15
2025.10.13 12:00,-18.63
2025.10.13 12:15,-38.52
2025.10.14 02:00,-14.94
2025.10.14 02:15,-27.27
2025.10.14 03:00,-44.73
2025.10.15 01:30,-120.24
2025.10.16 02:00,59.49
2025.10.16 03:45,83.79
2025.10.17 08:15,214.47
2025.10.20 09:45,243.72
2025.10.21 08:15,-35.82
2025.10.21 08:30,-37.53
2025.10.22 07:00,-145.62
2025.10.23 01:15,-166.68
2025.10.24 02:45,226.62
2025.10.27 02:00,-53.10
2025.10.28 02:30,223.83
2025.10.29 02:00,-41.85
2025.10.29 02:15,-76.77
2025.10.30 00:00,-20.70
2025.10.30 00:15,433.53
2025.10.31 00:45,-39.51
2025.10.31 04:30,-49.68
2025.11.03 01:45,53.37
2025.11.03 02:30,164.34
2025.11.04 08:15,155.34
2025.11.05 02:45,68.04
2025.11.05 03:15,-27.72
2025.11.05 03:45,-62.82
2025.11.06 01:00,-30.06
2025.11.06 03:15,105.75
2025.11.06 05:15,-16.56
2025.11.07 03:30,-42.66
2025.11.07 04:00,-13.14
2025.11.07 04:15,110.43
2025.11.10 02:30,-10.89
2025.11.10 02:45,-15.66
2025.11.10 03:45,58.32
2025.11.11 01:00,-14.67
2025.11.11 01:30,15.84
2025.11.11 02:00,-23.22
2025.11.12 02:00,-21.78
2025.11.12 02:15,35.82
2025.11.12 04:45,-45.90
2025.11.13 02:15,45.00
2025.11.13 03:30,165.51
2025.11.14 04:00,-37.98
2025.11.14 05:45,85.23
2025.11.14 09:00,-66.96
2025.11.17 05:15,-100.08
2025.11.18 05:30,100.44
2025.11.18 06:30,-126.18
2025.11.18 09:15,-59.58
2025.11.19 03:30,-67.77
2025.11.20 02:15,102.42
2025.11.20 10:00,-60.48
2025.11.20 10:30,163.08
2025.11.21 01:45,-16.29
2025.11.21 02:00,196.65
2025.11.24 03:15,-39.06
2025.11.24 03:30,-59.31
2025.11.25 05:00,99.54
2025.11.25 09:30,-23.49
2025.11.25 09:45,-65.70
2025.11.26 03:15,-53.73
2025.11.26 03:30,-25.20
2025.11.27 04:00,-60.75
2025.11.27 05:15,-44.28
2025.11.28 01:30,-6.93
2025.11.28 01:45,-10.98
2025.11.28 02:00,-7.20
2025.12.01 01:15,-135.54
2025.12.02 01:45,-23.94
2025.12.02 02:15,-37.35
2025.12.03 01:15,-59.94
2025.12.04 02:30,-16.29
2025.12.04 04:00,149.67
2025.12.05 03:30,94.95
2025.12.05 06:00,-17.19
2025.12.05 06:45,-22.86
2025.12.08 05:00,-39.87
2025.12.08 05:30,-40.23
2025.12.09 04:45,68.40
2025.12.09 05:45,90.72
2025.12.10 03:15,-78.03
2025.12.11 02:30,-41.04
2025.12.11 03:15,142.74
2025.12.11 04:45,-66.69
2025.12.12 07:45,-15.93
2025.12.12 08:00,-18.81
2025.12.12 08:45,-15.30
2025.12.15 02:45,-30.33
2025.12.15 04:00,-33.21
2025.12.16 03:15,97.92
2025.12.16 05:30,-75.60
2025.12.16 13:15,44.28
2025.12.17 04:15,-71.01
2025.12.18 03:15,-18.99
2025.12.18 03:45,52.38
2025.12.18 11:00,-45.54
2025.12.19 03:15,-54.72
2025.12.19 03:45,159.57
2025.12.19 15:45,-58.50
2025.12.22 02:30,-22.86
2025.12.22 02:45,-45.09
2025.12.23 02:45,-18.18
2025.12.23 04:00,-45.45
2025.12.24 03:00,-59.85
2025.12.26 02:15,-28.26
2025.12.26 03:15,-198.45
2025.12.29 02:45,-168.21
2025.12.30 03:15,205.65
2025.12.31 01:00,-63.63
2026.01.02 01:15,-50.94
2026.01.02 02:15,-53.10
2026.01.05 01:30,-59.58
2026.01.06 02:45,-64.26
2026.01.07 01:00,-27.72
2026.01.07 01:30,44.01
2026.01.07 04:00,-41.40
2026.01.08 01:30,-22.23
2026.01.08 02:30,177.75
2026.01.09 01:15,135.45
2026.01.12 03:00,239.58
2026.01.13 01:00,-85.41
2026.01.14 02:45,-24.39
2026.01.14 03:30,-39.78
