time,profit
2025.06.04 14:28,-107.82
2025.06.06 15:30,-97.02
2025.06.20 06:10,170.59
2025.07.02 14:02,-45.36
2025.07.03 15:30,139.14
2025.07.07 13:41,70.11
2025.07.14 10:28,100.44
2025.07.23 14:08,98.10
2025.07.30 15:48,68.13
2025.08.01 13:53,-69.39
2025.08.07 21:07,131.49
2025.08.08 14:19,118.17
2025.08.12 14:03,96.93
2025.08.14 10:41,-69.75
2025.08.27 17:59,86.94
2025.08.29 13:56,-39.06
2025.08.29 15:54,-47.25
2025.09.05 15:30,84.69
2025.09.09 16:32,-80.55
2025.09.18 16:35,192.78
2025.09.24 18:31,273.19
2025.09.25 10:45,-106.65
2025.10.03 13:15,-74.79
2025.10.03 15:41,-75.06
2025.10.20 14:59,-410.04
2025.10.27 10:53,-192.87
2025.10.29 20:35,345.60
2025.11.03 17:00,-131.76
2025.11.21 14:45,-68.58
