time_close,type,volume,price_open,price_close,sl,tp,profit,swap,commission,comment
2025.10.03 02:38,SELL_close,0.02,3845.59,3862.88,3862.88,3811.00,-34.58,-0.09,0.00,sl 3862.88
2025.10.03 17:14,BUY_close,0.02,3882.48,3866.68,3866.68,3914.08,-31.60,0.00,0.00,sl 3866.68
2025.10.17 17:19,SELL_close,0.02,4217.99,4241.54,4241.54,4170.89,-47.10,0.00,0.00,sl 4241.54
2025.10.20 15:58,BUY_close,0.02,4296.86,4326.63,4281.98,4326.63,59.54,0.00,0.00,tp 4326.63
2025.10.29 21:50,SELL_close,0.02,3929.09,3947.21,3947.21,3909.62,-36.24,0.00,0.00,sl 3947.21
2025.10.31 19:42,SELL_close,0.02,3977.59,3995.80,3995.80,3962.74,-36.42,0.00,0.00,sl 3995.80
2025.11.06 01:00,BUY_close,0.02,3987.79,3978.15,3978.15,4007.07,-19.28,-0.76,0.00,sl 3978.15
2025.11.11 17:51,SELL_close,0.02,4098.92,4111.85,4111.85,4073.06,-25.86,0.00,0.00,sl 4111.85
2025.11.14 01:04,SELL_close,0.02,4147.21,4177.05,4177.05,4145.27,-59.68,-0.09,0.00,sl 4177.05
2025.11.14 14:39,SELL_close,0.02,4140.34,4109.64,4155.69,4109.64,61.40,0.00,0.00,tp 4109.64
2025.11.18 01:00,SELL_close,0.02,4027.56,4051.40,4051.40,3979.88,-47.68,-0.09,0.00,sl 4051.40
2025.11.18 18:03,BUY_close,0.02,4066.18,4044.16,4044.16,4086.86,-44.04,0.00,0.00,sl 4044.16
2025.11.25 04:44,BUY_close,0.02,4111.62,4152.17,4091.35,4152.17,81.10,-0.25,0.00,tp 4152.17
2025.12.03 16:08,BUY_close,0.02,4239.01,4223.87,4223.87,4269.29,-30.28,0.00,0.00,sl 4223.87
2025.12.11 02:14,BUY_close,0.02,4222.55,4243.67,4211.99,4243.67,42.24,-0.76,0.00,tp 4243.67
2025.12.18 19:08,BUY_close,0.02,4362.04,4341.47,4341.47,4403.17,-41.14,0.00,0.00,sl 4341.47
2025.12.23 17:12,SELL_close,0.02,4431.44,4446.75,4446.75,4400.83,-30.62,0.00,0.00,sl 4446.75
2025.12.24 18:02,SELL_close,0.02,4449.78,4462.23,4462.23,4446.51,-24.90,0.00,0.00,sl 4462.23
2026.01.13 17:02,BUY_close,0.02,4634.64,4621.71,4621.71,4660.51,-25.86,0.00,0.00,sl 4621.71
