time,profit
2025.09.04 06:14,68.16
2025.09.17 21:52,112.17
2025.09.24 21:26,6.04
2025.09.30 12:12,-13.92
2025.10.09 19:41,160.16
2025.10.17 17:03,142.20
2025.10.27 17:00,-135.30
2025.11.14 13:54,35.23
2025.11.24 08:00,-10.01
2025.12.02 11:36,24.81
2025.12.29 13:40,120.06
2026.01.16 17:34,208.52
2026.01.21 21:37,109.63
2026.01.29 17:16,506.59
2026.01.30 04:19,-190.16
2026.01.30 19:42,-143.31
2026.02.02 03:10,-180.03
2026.02.02 06:02,-124.97
2026.02.06 02:15,18.50
2026.02.12 18:16,-68.20
2026.02.17 16:01,-82.49
2026.02.27 23:59,265.76
