time_close,type,volume,price_open,price_close,sl,tp,profit,swap,commission,comment
2026.05.18 17:05,BUY_close,0.02,4573.37,4562.65,4562.65,4594.82,-21.44,0.00,0.00,sl 4562.65
2026.05.19 13:57,SELL_close,0.02,4527.93,4539.43,4539.43,4504.93,-23.00,0.00,0.00,sl 4539.43
2026.05.21 15:25,BUY_close,0.02,4545.38,4504.89,4504.89,4626.35,-80.98,-0.76,0.00,sl 4504.89
2026.05.29 18:04,BUY_close,0.02,4496.55,4578.24,4455.70,4578.24,163.38,-0.25,0.00,tp 4578.24
2026.06.10 02:45,SELL_close,0.02,4284.83,4214.13,4320.18,4214.13,141.40,-0.09,0.00,tp 4214.13
2026.06.11 22:11,BUY_close,0.02,4167.07,4178.46,4151.76,4178.46,22.78,0.00,0.00,tp 4178.46
2026.06.12 01:43,BUY_close,0.02,4186.23,4222.92,4167.89,4222.92,73.38,-0.25,0.00,tp 4222.92
2026.06.17 17:47,BUY_close,0.02,4359.88,4340.77,4340.77,4398.10,-38.22,0.00,0.00,sl 4340.77
2026.06.17 21:44,SELL_close,0.02,4297.85,4325.33,4325.33,4242.89,-54.96,0.00,0.00,sl 4325.33
2026.06.18 18:38,SELL_close,0.02,4230.36,4225.27,4249.85,4225.27,10.18,0.00,0.00,tp 4225.27
2026.06.18 20:53,SELL_close,0.02,4218.03,4233.03,4233.03,4188.03,-30.00,0.00,0.00,sl 4233.03
2026.06.30 17:15,BUY_close,0.02,4043.20,4047.91,4032.95,4047.91,9.42,0.00,0.00,tp 4047.91
2026.06.30 17:57,BUY_close,0.02,4062.80,4040.57,4040.57,4107.25,-44.46,0.00,0.00,sl 4040.57
2026.07.01 16:22,BUY_close,0.02,4023.93,4037.45,4007.15,4037.45,27.04,0.00,0.00,tp 4037.45
2026.07.01 16:37,BUY_close,0.02,4053.30,4055.95,4028.21,4055.95,5.30,0.00,0.00,tp 4055.95
2026.07.03 01:00,BUY_close,0.02,4135.98,4096.01,4096.01,4215.92,-79.94,-0.25,0.00,sl 4096.01
2026.07.10 16:42,SELL_close,0.02,4086.84,4100.86,4100.86,4058.79,-28.04,0.00,0.00,sl 4100.86
2026.07.14 21:41,BUY_close,0.02,4084.19,4048.56,4048.56,4155.45,-71.26,0.00,0.00,sl 4048.56
2026.07.15 16:15,BUY_close,0.02,4068.85,4061.55,4061.55,4085.07,-14.60,0.00,0.00,sl 4061.55
2026.07.29 19:53,SELL_close,0.02,4009.10,4023.69,4023.69,3979.91,-29.18,0.00,0.00,sl 4023.69
2026.07.31 01:00,BUY_close,0.02,4119.12,4093.75,4093.75,4169.85,-50.74,-0.25,0.00,sl 4093.75
2026.08.03 16:00,SELL_close,0.02,4044.67,4051.31,4051.31,4037.45,-13.28,0.00,0.00,sl 4051.31
2026.08.03 16:38,SELL_close,0.02,4031.84,4025.44,4042.46,4025.44,12.80,0.00,0.00,tp 4025.44
2026.08.06 19:50,SELL_close,0.02,4227.43,4237.53,4237.53,4214.80,-20.20,0.00,0.00,sl 4237.53
2026.08.11 01:00,BUY_close,0.02,4380.38,4352.94,4352.94,4435.26,-54.88,-0.25,0.00,sl 4352.94
2026.08.14 20:43,BUY_close,0.02,4391.03,4377.09,4377.09,4398.51,-27.88,0.00,0.00,sl 4377.09
2026.08.19 01:00,SELL_close,0.02,4365.64,4323.97,4386.47,4323.97,83.34,-0.09,0.00,tp 4323.97
2026.08.19 15:35,BUY_close,0.02,4382.77,4383.50,4364.18,4383.50,1.46,0.00,0.00,tp 4383.50
2026.08.19 17:24,BUY_close,0.02,4408.85,4479.09,4373.73,4479.09,140.48,0.00,0.00,tp 4479.09
2026.08.20 15:58,SELL_close,0.02,4459.36,4475.65,4475.65,4431.98,-32.58,0.00,0.00,sl 4475.65
2026.08.27 02:17,SELL_close,0.02,4605.40,4616.71,4616.71,4582.79,-22.62,-0.28,0.00,sl 4616.71
2026.08.28 17:56,SELL_close,0.02,4544.91,4579.86,4579.86,4475.01,-69.90,0.00,0.00,sl 4579.86
2026.09.02 15:34,BUY_close,0.02,4338.15,4331.92,4331.92,4374.22,-12.46,0.00,0.00,sl 4331.92
2026.09.02 18:20,BUY_close,0.02,4385.76,4368.39,4368.39,4420.50,-34.74,0.00,0.00,sl 4368.39
