1754029380,23150.521,23154.289,23149.032,23153.020,112
1754029440,23152.898,23153.831,23150.576,23151.553,104
1754029500,23151.421,23152.332,23148.031,23151.053,150
1754029560,23151.221,23151.221,23146.321,23147.220,120
1754029620,23146.989,23151.364,23145.731,23145.854,132
1754029680,23145.576,23145.576,23136.098,23136.887,191
1754029740,23137.099,23137.099,23130.609,23132.086,238
1754029800,23131.375,23136.908,23126.020,23128.331,288
1754029860,23128.042,23136.898,23128.042,23132.354,238
1754029920,23132.509,23138.275,23132.364,23133.832,180
1754029980,23133.965,23137.789,23131.321,23134.087,161
1754030040,23134.420,23142.789,23133.375,23136.431,201
1754030100,23136.820,23138.199,23131.331,23132.532,157
1754030160,23132.797,23135.699,23127.343,23127.343,159
1754030220,23127.720,23134.875,23127.264,23133.065,173
1754030280,23133.354,23137.731,23131.876,23136.432,171
1754030340,23136.819,23136.909,23131.886,23132.553,136
1754030400,23132.997,23135.519,23132.321,23135.519,113
1754030460,23136.564,23137.489,23134.586,23134.586,106
1754030520,23134.376,23138.599,23132.331,23133.864,143
1754030580,23133.953,23138.298,23133.564,23135.031,123
1754030640,23135.231,23138.099,23133.964,23135.754,124
1754030700,23135.810,23136.343,23128.932,23134.332,168
1754030760,23134.486,23138.299,23133.075,23138.189,112
1754030820,23137.598,23142.998,23137.031,23141.864,153
1754030880,23142.019,23145.089,23139.976,23144.865,129
1754030940,23145.299,23146.789,23143.265,23143.432,142
1754031000,23143.343,23148.419,23143.321,23148.098,122
1754031060,23147.909,23148.532,23144.764,23145.731,130
1754031120,23145.710,23149.699,23145.710,23148.820,121
1754031180,23148.910,23149.589,23145.521,23147.586,123
1754031240,23147.742,23147.875,23134.731,23136.589,192
1754031300,23136.489,23136.942,23128.810,23131.010,215
1754031360,23130.810,23131.199,23126.243,23127.021,169
1754031420,23126.989,23134.308,23125.497,23134.089,181
1754031480,23133.531,23134.289,23129.853,23131.453,159
1754031540,23133.765,23139.799,23132.309,23138.409,207
1754031600,23139.053,23146.586,23136.299,23145.731,288
1754031660,23145.564,23148.409,23136.831,23138.587,301
1754031720,23138.397,23138.864,23128.108,23130.298,300
1754031780,23130.086,23130.398,23116.864,23125.231,319
1754031840,23125.119,23129.510,23116.286,23118.720,275
1754031900,23118.542,23123.589,23110.386,23120.820,289
1754031960,23121.376,23130.409,23120.798,23120.964,294
1754032020,23120.464,23130.398,23118.342,23122.619,276
1754032080,23122.587,23122.689,23112.787,23112.843,286
1754032140,23112.989,23112.989,23103.119,23105.098,318
1754032200,23104.986,23106.398,23096.032,23099.397,302
1754032260,23099.308,23106.965,23096.810,23103.365,304
1754032320,23103.210,23113.608,23098.531,23111.831,273
1754032380,23112.398,23112.398,23098.320,23101.497,287
1754032440,23101.608,23101.608,23095.954,23099.264,258
1754032500,23100.364,23100.808,23086.021,23088.932,303
1754032560,23088.699,23092.843,23084.375,23087.398,299
1754032620,23087.476,23094.597,23087.231,23090.364,289
1754032680,23090.287,23090.909,23083.565,23084.876,293
1754032740,23084.932,23085.098,23074.076,23076.032,310
1754032800,23076.332,23078.586,23067.887,23069.076,321
1754032860,23069.365,23078.087,23067.321,23077.865,313
1754032920,23077.520,23077.887,23065.853,23068.531,306
1754032980,23068.742,23071.243,23060.464,23070.989,302
1754033040,23070.398,23077.264,23066.486,23074.976,309
1754033100,23074.887,23087.109,23073.797,23087.099,320
1754033160,23086.365,23086.589,23069.220,23069.220,287
1754033220,23069.053,23069.609,23061.532,23064.031,287
1754033280,23063.954,23067.210,23058.565,23059.387,268
1754033340,23060.086,23060.887,23055.031,23055.309,281
1754033400,23054.497,23073.443,23053.887,23068.099,302
1754033460,23066.942,23067.897,23057.587,23061.542,301
1754033520,23061.853,23061.932,23054.031,23056.464,276
1754033580,23056.020,23057.819,23047.965,23048.019,286
1754033640,23047.831,23048.798,23040.831,23041.010,316
1754033700,23041.497,23048.353,23038.119,23038.989,301
1754033760,23038.521,23050.798,23022.932,23036.689,336
1754033820,23036.375,23041.575,23031.365,23037.909,304
1754033880,23037.842,23044.831,23035.476,23037.564,313
1754033940,23037.798,23037.953,23029.054,23031.109,286
1754034000,23031.898,23039.064,23011.965,23027.289,342
1754034060,23027.231,23033.589,23020.009,23027.076,306
1754034120,23025.909,23037.297,23021.820,23032.308,297
1754034180,23032.009,23038.342,23026.043,23037.532,290
1754034240,23037.331,23037.710,23030.310,23031.998,277
1754034300,23031.765,23040.608,23028.887,23033.943,287
1754034360,23033.810,23033.998,23019.432,23033.099,259
1754034420,23033.387,23033.387,23021.864,23021.864,272
1754034480,23021.776,23028.310,23015.987,23016.265,270
1754034540,23016.464,23018.397,23010.710,23013.743,300
1754034600,23013.586,23019.765,23008.576,23014.510,311
1754034660,23015.320,23019.019,22998.342,23014.920,313
1754034720,23014.875,23025.189,23011.710,23023.743,275
1754034780,23023.220,23024.799,23014.953,23015.319,272
1754034840,23014.919,23019.731,23012.765,23018.953,247
1754034900,23018.454,23033.832,23014.410,23033.832,270
1754034960,23033.608,23042.442,23032.854,23039.364,308
1754035020,23038.598,23046.408,23038.476,23041.543,273
1754035080,23041.809,23043.086,23037.608,23039.210,238
1754035140,23038.909,23039.497,23033.487,23039.497,236
1754035200,23039.998,23041.887,23029.997,23030.542,323
1754035260,23030.265,23040.689,23028.587,23029.254,326
1754035320,23029.054,23037.754,23024.853,23033.054,319
1754035380,23031.043,23032.821,23026.443,23029.797,296
1754035440,23030.608,23032.499,23019.010,23020.075,295
1754035500,23019.954,23023.254,23012.609,23019.910,324
1754035560,23020.054,23027.499,23014.553,23026.765,311
1754035620,23027.289,23031.319,23022.089,23027.375,291
1754035680,23027.432,23028.831,23020.386,23021.475,310
1754035740,23021.442,23022.087,23014.842,23016.964,278
1754035800,23017.897,23018.109,23006.908,23006.909,287
1754035860,23007.108,23009.819,23001.786,23008.521,289
1754035920,23008.819,23020.989,22999.232,23020.543,306
1754035980,23020.375,23023.331,23012.999,23021.909,284
1754036040,23021.543,23024.598,23014.789,23014.886,282
1754036100,23015.764,23024.431,23014.454,23024.431,260
1754036160,23024.398,23027.189,23019.765,23022.108,267
1754036220,23022.342,23030.099,23022.064,23023.532,263
1754036280,23023.565,23033.764,23023.310,23028.365,267
1754036340,23028.308,23029.243,23021.320,23022.799,248
1754036400,23022.909,23024.865,23015.521,23016.375,250
1754036460,23016.432,23017.075,23002.587,23003.532,256
1754036520,23003.909,23005.289,22998.731,23004.021,285
1754036580,23004.031,23008.699,22999.876,23001.542,238
1754036640,23001.775,23003.789,22998.031,23001.542,237
1754036700,23001.553,23005.587,22986.053,22986.053,280
1754036760,22985.998,22985.998,22974.521,22974.521,291
1754036820,22973.598,22973.598,22957.375,22958.375,330
1754036880,22958.589,22961.043,22954.397,22955.699,294
1754036940,22955.264,22955.898,22940.898,22952.986,312
1754037000,22953.009,22966.608,22948.242,22958.876,324
1754037060,22958.597,22971.989,22957.542,22969.510,316
1754037120,22969.320,22972.932,22960.053,22964.599,309
1754037180,22964.265,22965.299,22951.542,22952.189,323
1754037240,22951.842,22963.087,22948.521,22961.519,300
1754037300,22961.354,22968.554,22947.910,22947.920,287
1754037360,22947.542,22965.608,22944.087,22956.754,316
1754037420,22956.353,22957.887,22947.931,22949.564,315
1754037480,22949.575,22953.865,22941.543,22943.553,298
1754037540,22942.487,22944.999,22934.986,22934.986,305
1754037600,22934.820,22949.789,22932.532,22945.398,318
1754037660,22945.576,22958.908,22941.376,22958.821,306
1754037720,22958.853,22964.589,22954.731,22954.764,323
1754037780,22954.932,22959.489,22946.932,22958.465,286
1754037840,22958.754,22963.275,22954.332,22960.099,260
1754037900,22959.732,22972.499,22957.821,22971.909,265
1754037960,22971.998,22972.909,22966.831,22969.342,272
1754038020,22969.265,22981.810,22965.332,22981.321,295
1754038080,22981.031,22981.965,22974.819,22980.531,282
1754038140,22980.565,22981.754,22975.586,22980.554,258
1754038200,22979.920,22990.789,22977.919,22989.753,281
1754038260,22989.831,22992.354,22981.598,22984.420,276
1754038320,22985.489,22985.499,22972.575,22983.420,274
1754038380,22983.589,22984.320,22979.732,22982.310,264
1754038440,22982.299,22988.397,22979.053,22986.897,263
1754038500,22986.775,22993.097,22985.097,22992.887,265
1754038560,22992.920,22997.532,22991.342,22997.010,265
1754038620,22996.975,22997.599,22984.498,22987.242,270
1754038680,22987.887,22991.599,22984.442,22986.098,261
1754038740,22986.286,22986.909,22982.775,22984.075,243
1754038800,22984.076,22987.319,22977.520,22987.298,289
1754038860,22987.554,22995.854,22987.554,22992.887,235
1754038920,22992.599,22995.310,22990.419,22994.064,218
1754038980,22994.387,22996.908,22990.119,22992.021,220
1754039040,22992.064,23005.010,22990.320,23004.098,225
1754039100,23004.020,23006.819,22993.553,22993.865,231
1754039160,22993.576,23010.320,22991.832,23010.320,258
1754039220,23009.597,23009.597,22995.609,22999.921,250
1754039280,22999.821,23002.319,22987.521,22992.054,270
1754039340,22991.920,22994.989,22990.443,22993.787,242
1754039400,22993.543,22998.019,22992.920,22993.832,247
1754039460,22994.298,22994.298,22985.609,22988.019,223
1754039520,22988.031,22998.453,22984.354,22984.587,224
1754039580,22984.419,22987.619,22983.532,22986.510,240
1754039640,22986.553,22987.475,22980.865,22981.420,255
1754039700,22981.532,22984.754,22974.397,22976.308,240
1754039760,22975.386,22985.986,22973.375,22983.375,262
1754039820,22983.299,22991.489,22981.832,22987.689,269
1754039880,22987.398,22993.999,22983.520,22992.731,251
1754039940,22992.710,22995.598,22979.376,22980.908,248
1754040000,22980.797,22982.909,22968.287,22969.875,276
1754040060,22969.908,22975.999,22967.597,22972.932,285
1754040120,22972.398,22974.787,22966.364,22972.099,247
1754040180,22970.597,22974.043,22968.820,22970.332,221
1754040240,22970.497,22977.189,22968.776,22976.189,218
1754040300,22976.297,22978.742,22967.443,22967.599,238
1754040360,22967.289,22972.097,22965.276,22965.276,210
1754040420,22965.287,22972.499,22964.465,22968.086,202
1754040480,22967.553,22969.789,22964.364,22964.609,207
1754040540,22964.586,22967.554,22962.821,22963.553,198
1754040600,22964.076,22964.310,22956.586,22959.564,260
1754040660,22959.876,22982.754,22959.309,22977.809,251
1754040720,22978.089,22981.897,22972.410,22974.832,242
1754040780,22975.020,22976.609,22965.021,22967.364,246
1754040840,22967.010,22978.289,22967.010,22975.189,246
1754040900,22975.397,22980.299,22972.410,22980.299,227
1754040960,22979.331,22983.689,22971.386,22974.989,216
1754041020,22974.753,22980.843,22973.543,22977.508,202
1754041080,22977.343,22985.098,22975.320,22984.232,237
1754041140,22984.221,22991.254,22982.853,22990.053,260
1754041200,22990.098,22994.465,22986.753,22993.897,238
1754041260,22993.764,22994.319,22989.065,22992.008,235
1754041320,22991.875,22996.499,22982.321,22982.999,220
1754041380,22982.619,22990.531,22982.619,22987.510,201
1754041440,22987.419,22992.789,22987.031,22992.054,217
1754041500,22991.976,22998.320,22990.064,22993.531,213
1754041560,22994.253,22999.742,22992.808,22998.789,218
1754041620,22998.898,23003.387,22997.731,22997.831,196
1754041680,22997.854,23001.589,22996.998,23000.775,187
1754041740,23000.886,23001.353,22995.932,22999.575,191
1754041800,22999.565,22999.789,22990.376,22995.053,235
1754041860,22995.353,22998.276,22990.354,22997.031,237
1754041920,22997.264,22998.919,22994.010,22997.310,190
1754041980,22997.108,23002.199,22993.820,23001.909,183
1754042040,23001.564,23001.821,22991.808,22993.042,202
1754042100,22993.232,23001.031,22992.875,22995.542,224
1754042160,22995.342,22998.289,22992.043,22996.420,200
1754042220,22996.564,23002.699,22995.720,23002.232,185
1754042280,23002.599,23002.789,22999.810,23000.286,154
1754042340,22999.789,23000.854,22996.053,22997.398,208
1754049600,22995.286,22996.619,22987.554,22988.119,239
1754049660,22988.032,22992.376,22982.520,22984.365,249
1754049720,22984.289,22994.299,22983.043,22993.109,237
1754049780,22992.908,23001.564,22992.821,22999.864,213
1754049840,22999.989,23000.089,22995.742,22998.831,217
1754049900,22999.065,23001.989,22995.754,23000.332,213
1754049960,23000.064,23002.532,22993.575,22999.376,207
1754050020,22999.253,23002.089,22996.064,22999.898,188
1754050080,22999.508,23001.032,22993.442,22996.542,198
1754050140,22996.497,22998.098,22992.997,22997.353,198
1754050200,22997.231,23007.454,22997.086,23004.287,200
1754050260,23004.689,23007.289,23002.010,23005.776,220
1754050320,23005.789,23009.187,23003.831,23009.187,210
1754050380,23009.489,23009.899,22998.175,22998.175,240
1754050440,22997.889,23002.599,22995.087,23000.854,234
1754050500,23000.686,23003.299,22994.409,22994.576,223
1754050560,22994.542,22997.198,22991.154,22997.076,255
1754050620,22996.654,22997.089,22983.231,22984.532,235
1754050680,22984.353,22987.698,22981.409,22984.889,254
1754050740,22984.876,22992.142,22983.209,22986.853,262
1754050800,22986.819,22988.731,22981.043,22982.676,235
1754050860,22982.819,22993.364,22982.819,22985.710,242
1754050920,22986.219,22993.789,22984.665,22989.398,244
1754050980,22989.419,22994.687,22986.375,22992.197,224
1754051040,22992.109,22995.819,22990.521,22994.353,192
1754051100,22994.308,22994.899,22989.376,22992.697,230
1754051160,22992.589,22996.775,22990.665,22991.698,210
1754051220,22991.808,22993.219,22984.819,22992.086,247
1754051280,22992.386,22997.764,22991.197,22994.875,235
1754051340,22994.721,22997.208,22994.197,22995.499,135
1754051400,22995.309,22995.309,22937.520,22959.542,381
1754051460,22960.198,22981.409,22955.297,22963.531,359
1754051520,22963.154,22971.308,22955.310,22970.653,352
1754051580,22969.799,22976.489,22944.821,22948.798,345
1754051640,22948.909,22954.021,22932.489,22933.789,358
1754051700,22933.043,22956.708,22932.853,22955.665,359
1754051760,22955.408,22982.732,22948.831,22982.221,353
1754051820,22982.220,22995.887,22971.543,22975.299,358
1754051880,22974.731,23000.154,22970.353,22987.865,357
1754051940,22987.409,22993.619,22976.698,22990.620,352
1754052000,22990.575,23017.854,22987.632,23017.708,364
1754052060,23014.708,23032.865,23009.831,23031.876,355
1754052120,23034.597,23038.365,23021.153,23024.365,355
1754052180,23025.198,23026.876,23014.643,23024.586,347
1754052240,23024.332,23031.399,23019.331,23022.208,336
1754052300,23021.397,23021.397,22985.897,22991.389,355
1754052360,22991.389,23006.119,22988.843,22997.142,323
1754052420,22996.708,22999.164,22984.265,22993.399,343
1754052480,22993.165,23007.809,22993.165,22994.364,321
1754052540,22994.531,22995.110,22980.164,22980.898,319
1754052600,22980.197,22984.287,22973.832,22975.120,331
1754052660,22974.886,22976.208,22963.531,22965.176,332
1754052720,22965.365,22971.675,22963.798,22966.143,310
1754052780,22965.889,22988.775,22965.387,22981.886,331
1754052840,22981.819,22987.098,22975.010,22976.875,318
1754052900,22976.409,22979.909,22968.253,22971.365,336
1754052960,22970.642,22974.119,22950.698,22951.389,343
1754053020,22951.531,22965.709,22945.876,22963.310,339
1754053080,22962.820,22963.899,22947.089,22948.897,315
1754053140,22949.599,22955.887,22935.676,22940.208,329
1754053200,22940.654,22968.265,22939.843,22966.897,326
1754053260,22968.386,22968.386,22957.676,22962.664,321
1754053320,22962.732,22974.131,22956.708,22969.321,327
1754053380,22969.810,22971.789,22943.110,22948.365,325
1754053440,22948.120,22952.175,22939.610,22950.865,327
1754053500,22950.586,22959.789,22947.843,22951.332,322
1754053560,22951.599,22961.919,22950.620,22959.254,313
1754053620,22959.121,22963.789,22949.853,22954.197,313
1754053680,22953.886,22957.389,22946.732,22949.631,335
1754053740,22949.375,22950.321,22943.109,22950.010,297
1754053800,22949.886,22957.309,22947.076,22956.842,293
1754053860,22956.621,22961.743,22945.664,22945.664,321
1754053920,22946.297,22946.854,22938.409,22938.654,300
1754053980,22937.720,22939.397,22933.643,22934.343,315
1754054040,22934.286,22936.143,22930.387,22931.698,318
1754054100,22931.310,22936.854,22928.110,22935.031,319
1754054160,22935.354,22936.743,22925.276,22933.108,322
1754054220,22932.908,22937.575,22930.075,22937.076,291
1754054280,22936.832,22941.299,22933.297,22940.343,293
1754054340,22940.499,22943.299,22934.919,22940.819,315
1754054400,22941.109,22941.109,22925.287,22933.489,330
1754054460,22933.387,22937.653,22930.575,22935.154,301
1754054520,22935.065,22941.099,22926.589,22934.120,305
1754054580,22934.389,22937.099,22932.310,22934.765,270
1754054640,22934.864,22941.098,22930.364,22934.110,286
1754054700,22933.042,22933.042,22919.342,22926.875,343
1754054760,22926.786,22928.386,22919.131,22924.389,329
1754054820,22924.043,22931.089,22921.320,22923.808,323
1754054880,22923.854,22938.810,22923.854,22934.819,341
1754054940,22934.876,22960.697,22934.820,22959.298,348
1754055000,22960.386,22960.386,22911.220,22913.599,433
1754055060,22914.564,22969.876,22909.353,22958.686,429
1754055120,22956.831,22956.831,22900.510,22910.098,428
1754055180,22912.153,22914.686,22887.564,22907.009,402
1754055240,22907.264,22909.075,22877.210,22891.575,405
1754055300,22889.697,22907.265,22879.120,22886.098,422
1754055360,22886.031,22887.289,22863.219,22863.219,424
1754055420,22862.043,22906.264,22854.721,22902.798,409
