date,open,high,low,close
2016-08-31,109.2421875,109.2734375,109.203125,109.25
2016-09-01,109.21875,109.28125,109.1796875,109.265625
2016-09-02,109.265625,109.3984375,109.21875,109.25
2016-09-06,109.2421875,109.359375,109.2265625,109.3515625
2016-09-07,109.359375,109.375,109.3359375,109.34375
2016-09-08,109.359375,109.359375,109.265625,109.265625
2016-09-09,109.265625,109.265625,109.2109375,109.234375
2016-09-12,109.2421875,109.28125,109.2421875,109.28125
2016-09-13,109.2890625,109.2890625,109.21875,109.21875
2016-09-14,109.2734375,109.3046875,109.25,109.3046875
2016-09-15,109.3203125,109.3515625,109.296875,109.34375
2016-09-16,109.3046875,109.3203125,109.2578125,109.2578125
2016-09-19,109.2734375,109.2734375,109.265625,109.265625
2016-09-20,109.2734375,109.28125,109.2578125,109.2578125
2016-09-21,109.2265625,109.2421875,109.21875,109.2421875
2016-09-22,109.296875,109.3125,109.265625,109.265625
2016-09-23,109.3203125,109.3203125,109.3125,109.3203125
2016-09-26,109.3515625,109.3671875,109.3515625,109.359375
2016-09-27,109.3671875,109.40625,109.359375,109.40625
2016-09-28,109.40625,109.40625,109.359375,109.375
2016-09-29,109.3671875,109.3984375,109.3515625,109.3984375
2016-09-30,109.515625,109.515625,109.3125,109.328125
2016-10-03,109.2265625,109.2265625,109.1484375,109.1484375
2016-10-04,109.15625,109.1640625,109.0859375,109.1015625
2016-10-05,109.1015625,109.1328125,109.03125,109.0546875
2016-10-06,109.078125,109.078125,109.015625,109.03125
2016-10-07,109.03125,109.0703125,108.9921875,109.03125
2016-10-11,108.9765625,108.9921875,108.9375,108.9765625
2016-10-12,108.96875,108.9921875,108.921875,108.9609375
2016-10-13,108.9921875,109.046875,108.984375,109.0390625
2016-10-14,109.0234375,109.09375,108.984375,109.0390625
2016-10-17,109.0390625,109.1015625,109.0234375,109.0703125
2016-10-18,109.078125,109.125,109.046875,109.1015625
2016-10-19,109.1171875,109.1328125,109.0703125,109.1171875
2016-10-20,109.1328125,109.1328125,109.078125,109.09375
2016-10-21,109.078125,109.1015625,109.0625,109.09375
2016-10-24,109.09375,109.1171875,109.0546875,109.0703125
2016-10-25,109.0546875,109.078125,109.0390625,109.0546875
2016-10-26,109.0625,109.0703125,109.015625,109.03125
2016-10-27,109.03125,109.0390625,108.9765625,109.0
2016-10-28,108.9921875,109.0703125,108.96875,109.046875
2016-10-31,109.0625,109.0859375,109.046875,109.0703125
2016-11-01,109.0625,109.125,109.0078125,109.109375
2016-11-02,109.1015625,109.1796875,109.09375,109.140625
2016-11-03,109.1484375,109.234375,109.1328125,109.1640625
2016-11-04,109.171875,109.234375,109.125,109.2109375
2016-11-07,109.171875,109.1796875,109.109375,109.1640625
2016-11-08,109.1640625,109.171875,109.0546875,109.078125
2016-11-09,109.0859375,109.390625,108.96875,109.015625
2016-11-10,109.015625,109.09375,108.9375,109.0
2016-11-14,108.9453125,108.953125,108.7734375,108.8359375
2016-11-15,108.796875,108.8671875,108.75,108.8046875
2016-11-16,108.828125,108.8515625,108.75,108.8125
2016-11-17,108.8046875,108.8515625,108.7109375,108.7578125
2016-11-18,108.7109375,108.7734375,108.671875,108.703125
2016-11-21,108.671875,108.734375,108.65625,108.671875
2016-11-22,108.6953125,108.71875,108.65625,108.6875
2016-11-23,108.671875,108.703125,108.578125,108.609375
2016-11-25,108.6328125,108.6328125,108.5390625,108.6171875
2016-11-28,108.6328125,108.6796875,108.6171875,108.65625
2016-11-29,108.6640625,108.6875,108.6171875,108.6796875
2016-11-30,108.6875,108.6875,108.6015625,108.6640625
2016-12-01,108.6484375,108.6484375,108.5703125,108.609375
2016-12-02,108.6171875,108.7109375,108.609375,108.703125
2016-12-05,108.71875,108.7421875,108.6328125,108.671875
2016-12-06,108.703125,108.703125,108.6640625,108.671875
2016-12-07,108.671875,108.71875,108.671875,108.703125
2016-12-08,108.7109375,108.71875,108.671875,108.7109375
2016-12-09,108.6796875,108.7109375,108.6640625,108.671875
2016-12-12,108.640625,108.6796875,108.640625,108.671875
2016-12-13,108.671875,108.6796875,108.609375,108.6328125
2016-12-14,108.6328125,108.65625,108.4453125,108.4765625
2016-12-15,108.4375,108.4609375,108.40625,108.4453125
2016-12-16,108.4609375,108.484375,108.4375,108.4375
2016-12-19,108.46875,108.5234375,108.46875,108.5078125
2016-12-20,108.4765625,108.5078125,108.4609375,108.4921875
2016-12-21,108.5234375,108.5390625,108.5078125,108.53125
2016-12-22,108.53125,108.5625,108.5078125,108.53125
2016-12-23,108.5546875,108.5546875,108.515625,108.5390625
2016-12-27,108.515625,108.5546875,108.5078125,108.5390625
2016-12-28,108.5390625,108.5625,108.5078125,108.5625
2016-12-29,108.6015625,108.6484375,108.6015625,108.6484375
2016-12-30,108.65625,108.671875,108.65625,108.671875
2017-01-03,108.3046875,108.328125,108.203125,108.265625
2017-01-04,108.265625,108.28125,108.2265625,108.25
2017-01-05,108.2734375,108.3984375,108.2578125,108.3671875
2017-01-06,108.3984375,108.4453125,108.265625,108.2890625
2017-01-09,108.2890625,108.359375,108.2578125,108.3515625
2017-01-10,108.359375,108.3671875,108.3125,108.3515625
2017-01-11,108.3515625,108.4296875,108.3125,108.359375
2017-01-12,108.34375,108.4453125,108.34375,108.3515625
2017-01-13,108.375,108.4375,108.265625,108.34375
2017-01-17,108.328125,108.4765625,108.328125,108.4296875
2017-01-18,108.4375,108.4375,108.2890625,108.359375
2017-01-19,108.2890625,108.3125,108.234375,108.296875
2017-01-20,108.2890625,108.3828125,108.2578125,108.3671875
2017-01-23,108.3515625,108.484375,108.34375,108.4609375
2017-01-24,108.4765625,108.4765625,108.3515625,108.359375
2017-01-25,108.3671875,108.3828125,108.3046875,108.3203125
2017-01-26,108.34375,108.375,108.296875,108.359375
2017-01-27,108.3515625,108.390625,108.328125,108.3828125
2017-01-30,108.3828125,108.40625,108.359375,108.3828125
2017-01-31,108.375,108.4375,108.3671875,108.3984375
2017-02-01,108.390625,108.40625,108.28125,108.3984375
2017-02-02,108.3828125,108.4296875,108.3671875,108.40625
2017-02-03,108.3984375,108.4765625,108.3125,108.390625
2017-02-06,108.4140625,108.515625,108.4140625,108.5
2017-02-07,108.515625,108.5390625,108.4609375,108.484375
2017-02-08,108.4765625,108.546875,108.46875,108.5234375
2017-02-09,108.53125,108.5390625,108.4453125,108.4609375
2017-02-10,108.4609375,108.46875,108.421875,108.4296875
2017-02-13,108.4296875,108.4296875,108.3984375,108.4140625
2017-02-14,108.40625,108.421875,108.3125,108.34375
2017-02-15,108.3359375,108.359375,108.28125,108.296875
2017-02-16,108.3046875,108.3984375,108.2890625,108.3828125
2017-02-17,108.3828125,108.4609375,108.3671875,108.4375
2017-02-21,108.453125,108.453125,108.390625,108.4375
2017-02-22,108.4375,108.5,108.3828125,108.4609375
2017-02-23,108.46875,108.546875,108.453125,108.5234375
2017-02-24,108.5390625,108.6328125,108.53125,108.6328125
2017-02-27,108.6328125,108.640625,108.5078125,108.515625
2017-02-28,108.5390625,108.5546875,108.375,108.4921875
2017-03-01,108.390625,108.390625,108.3203125,108.3671875
2017-03-02,108.3671875,108.375,108.265625,108.2890625
2017-03-03,108.3046875,108.328125,108.265625,108.3203125
2017-03-06,108.3359375,108.359375,108.296875,108.3203125
2017-03-07,108.3203125,108.3359375,108.2734375,108.2890625
2017-03-08,108.2734375,108.2734375,108.203125,108.2421875
2017-03-09,108.21875,108.234375,108.2109375,108.234375
2017-03-10,108.2265625,108.2578125,108.2109375,108.25
2017-03-13,108.2578125,108.28125,108.2265625,108.2421875
2017-03-14,108.2265625,108.25,108.2265625,108.234375
2017-03-15,108.234375,108.3671875,108.1953125,108.3515625
2017-03-16,108.3671875,108.375,108.3046875,108.3203125
2017-03-17,108.3359375,108.3515625,108.328125,108.328125
2017-03-20,108.3203125,108.3671875,108.3125,108.3671875
2017-03-21,108.3671875,108.4140625,108.3359375,108.40625
2017-03-22,108.46875,108.46875,108.453125,108.453125
2017-03-23,108.4609375,108.4765625,108.4296875,108.46875
2017-03-24,108.4921875,108.4921875,108.4921875,108.4921875
2017-03-27,108.5703125,108.5703125,108.4609375,108.4609375
2017-03-28,108.5,108.5,108.40625,108.40625
2017-03-29,108.4453125,108.4453125,108.4453125,108.4453125
2017-03-30,108.4765625,108.484375,108.4296875,108.4296875
2017-03-31,108.46875,108.46875,108.46875,108.46875
2017-04-03,108.2421875,108.3046875,108.1953125,108.2734375
2017-04-04,108.2890625,108.296875,108.2421875,108.2578125
2017-04-05,108.2421875,108.3046875,108.203125,108.2578125
2017-04-06,108.2890625,108.3046875,108.234375,108.265625
2017-04-07,108.265625,108.390625,108.171875,108.1875
2017-04-10,108.1796875,108.2421875,108.15625,108.2109375
2017-04-11,108.2109375,108.328125,108.2109375,108.3046875
2017-04-12,108.3046875,108.3828125,108.265625,108.3046875
2017-04-13,108.375,108.390625,108.3125,108.3671875
2017-04-17,108.390625,108.4375,108.359375,108.375
2017-04-18,108.375,108.4765625,108.3671875,108.453125
2017-04-19,108.46875,108.46875,108.40625,108.453125
2017-04-20,108.4375,108.453125,108.3828125,108.40625
2017-04-21,108.4296875,108.46875,108.40625,108.4375
2017-04-24,108.3359375,108.3515625,108.2421875,108.34375
2017-04-25,108.3359375,108.34375,108.25,108.265625
2017-04-26,108.265625,108.3125,108.2421875,108.296875
2017-04-27,108.296875,108.3359375,108.28125,108.328125
2017-04-28,108.3203125,108.34375,108.2578125,108.3046875
2017-05-01,108.3046875,108.3203125,108.265625,108.2734375
2017-05-02,108.2890625,108.328125,108.2578125,108.3203125
2017-05-03,108.3203125,108.3203125,108.234375,108.2578125
2017-05-04,108.25,108.2578125,108.1875,108.21875
2017-05-05,108.2109375,108.2578125,108.15625,108.2109375
2017-05-08,108.203125,108.234375,108.1640625,108.1953125
2017-05-09,108.1796875,108.203125,108.140625,108.1484375
2017-05-10,108.171875,108.21875,108.140625,108.1484375
2017-05-11,108.140625,108.1875,108.1171875,108.171875
2017-05-12,108.1875,108.296875,108.1796875,108.2890625
2017-05-15,108.2890625,108.296875,108.2578125,108.2734375
2017-05-16,108.2734375,108.3046875,108.2421875,108.2734375
2017-05-17,108.2734375,108.40625,108.265625,108.390625
2017-05-18,108.390625,108.4375,108.3203125,108.3515625
2017-05-19,108.34375,108.359375,108.296875,108.34375
2017-05-22,108.328125,108.359375,108.3046875,108.34375
2017-05-23,108.3359375,108.3671875,108.2734375,108.28125
2017-05-24,108.28125,108.3671875,108.265625,108.328125
2017-05-25,108.3515625,108.3671875,108.3203125,108.328125
2017-05-26,108.3203125,108.3515625,108.296875,108.3125
2017-05-30,108.3125,108.34375,108.296875,108.34375
2017-05-31,108.328125,108.359375,108.3046875,108.3515625
2017-06-01,108.3359375,108.3359375,108.2890625,108.3125
2017-06-02,108.3125,108.375,108.296875,108.3359375
2017-06-05,108.328125,108.3359375,108.3046875,108.3046875
2017-06-06,108.3203125,108.359375,108.3203125,108.328125
2017-06-07,108.328125,108.3359375,108.296875,108.3046875
2017-06-08,108.3046875,108.3125,108.2734375,108.2890625
2017-06-09,108.3203125,108.3203125,108.25,108.28125
2017-06-12,108.265625,108.2890625,108.25,108.25
2017-06-13,108.2578125,108.265625,108.2421875,108.2578125
2017-06-14,108.265625,108.40625,108.265625,108.296875
2017-06-15,108.296875,108.296875,108.25,108.2578125
2017-06-16,108.25,108.3125,108.25,108.3046875
2017-06-19,108.3046875,108.3046875,108.2421875,108.2421875
2017-06-20,108.2421875,108.28125,108.21875,108.2734375
2017-06-21,108.25,108.25,108.25,108.25
2017-06-22,108.2578125,108.2734375,108.2578125,108.2734375
2017-06-23,108.2890625,108.3046875,108.28125,108.296875
2017-06-26,108.296875,108.3125,108.2734375,108.3125
2017-06-27,108.25,108.25,108.25,108.25
2017-06-28,108.2578125,108.296875,108.2578125,108.2734375
2017-06-29,108.296875,108.3515625,108.2109375,108.3046875
2017-06-30,108.3671875,108.3671875,108.3359375,108.3359375
2017-07-03,108.046875,108.0703125,107.9609375,107.9765625
2017-07-05,107.9921875,108.03125,107.953125,107.9765625
2017-07-06,108.0,108.0078125,107.9375,107.9921875
2017-07-07,108.0,108.046875,107.96875,107.984375
2017-07-10,108.0,108.046875,107.9921875,108.0234375
2017-07-11,108.0234375,108.0703125,108.0,108.0625
2017-07-12,108.0625,108.1640625,108.0546875,108.125
2017-07-13,108.1328125,108.1484375,108.078125,108.1015625
2017-07-14,108.09375,108.1875,108.078125,108.109375
2017-07-17,108.1015625,108.140625,108.1015625,108.125
2017-07-18,108.1171875,108.15625,108.109375,108.140625
2017-07-19,108.1328125,108.1484375,108.1171875,108.1328125
2017-07-20,108.125,108.15625,108.1171875,108.1328125
2017-07-21,108.140625,108.171875,108.125,108.1640625
2017-07-24,108.1640625,108.1796875,108.125,108.1328125
2017-07-25,108.1328125,108.140625,108.0625,108.078125
2017-07-26,108.078125,108.1796875,108.0703125,108.171875
2017-07-27,108.1640625,108.171875,108.125,108.1640625
2017-07-28,108.15625,108.1875,108.125,108.1796875
2017-07-31,108.171875,108.1953125,108.15625,108.171875
2017-08-01,108.1640625,108.1953125,108.140625,108.1875
2017-08-02,108.1796875,108.1875,108.140625,108.1484375
2017-08-03,108.140625,108.2109375,108.140625,108.1953125
2017-08-04,108.1953125,108.1953125,108.1328125,108.15625
2017-08-07,108.171875,108.171875,108.1328125,108.171875
2017-08-08,108.1640625,108.171875,108.1328125,108.1484375
2017-08-09,108.171875,108.234375,108.1640625,108.203125
2017-08-10,108.1875,108.2265625,108.1796875,108.203125
2017-08-11,108.203125,108.3046875,108.1953125,108.2890625
2017-08-14,108.28125,108.2890625,108.21875,108.234375
2017-08-15,108.2421875,108.2421875,108.1640625,108.171875
2017-08-16,108.171875,108.2265625,108.1484375,108.21875
2017-08-17,108.2109375,108.25,108.1875,108.2421875
2017-08-18,108.2421875,108.2890625,108.21875,108.234375
2017-08-21,108.2421875,108.28125,108.21875,108.265625
