date,open,high,low,close
2016-08-31,65.22000122070312,65.69999694824219,65.22000122070312,65.31999969482422
2016-09-01,66.0,68.08000183105469,65.98999786376953,68.01000213623047
2016-09-02,67.9000015258789,68.02999877929688,67.0999984741211,67.51000213623047
2016-09-06,67.52999877929688,69.12999725341797,67.52999877929688,69.05999755859375
2016-09-07,69.0199966430664,69.08000183105469,68.7300033569336,69.52999877929688
2016-09-08,69.19999694824219,69.29000091552734,68.91000366210938,69.25
2016-09-09,68.98999786376953,68.98999786376953,68.0199966430664,68.87999725341797
2016-09-12,68.9000015258789,69.12000274658203,66.87000274658203,66.97000122070312
2016-09-13,67.25,67.27999877929688,66.47000122070312,67.19999694824219
2016-09-14,67.79000091552734,67.79000091552734,67.79000091552734,68.08000183105469
2016-09-15,67.62000274658203,68.3499984741211,67.58000183105469,68.37999725341797
2016-09-16,68.48999786376953,68.5,67.61000061035156,67.73999786376953
2016-09-19,69.16000366210938,69.4800033569336,69.0999984741211,68.9800033569336
2016-09-20,68.48999786376953,69.5,68.48999786376953,70.81999969482422
2016-09-21,70.48999786376953,71.76000213623047,70.36000061035156,71.80999755859375
2016-09-22,72.0999984741211,72.18000030517578,71.05000305175781,71.16999816894531
2016-09-23,70.70999908447266,70.70999908447266,68.19000244140625,69.08000183105469
2016-09-26,69.3499984741211,69.83999633789062,69.3499984741211,69.16000366210938
2016-09-27,69.38999938964844,69.38999938964844,69.38999938964844,69.38999938964844
2016-09-28,68.12999725341797,68.12999725341797,68.12999725341797,68.12999725341797
2016-09-29,67.80000305175781,67.80000305175781,67.80000305175781,67.94999694824219
2016-09-30,68.29000091552734,68.29000091552734,68.29000091552734,68.29000091552734
2016-10-03,68.7300033569336,68.7300033569336,68.7300033569336,68.7300033569336
2016-10-04,69.87999725341797,69.87999725341797,69.87999725341797,69.87999725341797
2016-10-05,68.02999877929688,68.02999877929688,68.02999877929688,68.02999877929688
2016-10-06,68.12000274658203,68.12000274658203,68.12000274658203,67.70999908447266
2016-10-07,67.19000244140625,67.19000244140625,67.19000244140625,67.19000244140625
2016-10-11,67.69999694824219,68.04000091552734,67.0199966430664,67.13999938964844
2016-10-12,67.13999938964844,69.79000091552734,66.76000213623047,68.97000122070312
2016-10-13,68.70999908447266,70.05000305175781,68.4000015258789,69.30999755859375
2016-10-14,69.5999984741211,70.73999786376953,69.30999755859375,70.56999969482422
2016-10-17,70.48999786376953,71.26000213623047,69.8499984741211,71.19000244140625
2016-10-18,71.23999786376953,71.69999694824219,70.66999816894531,71.1500015258789
2016-10-19,71.16999816894531,71.2699966430664,70.22000122070312,71.0999984741211
2016-10-20,71.11000061035156,71.79000091552734,68.94999694824219,69.80000305175781
2016-10-21,69.80000305175781,69.91000366210938,68.61000061035156,69.06999969482422
2016-10-24,68.95999908447266,69.19000244140625,68.52999877929688,68.7699966430664
2016-10-25,69.13999938964844,69.13999938964844,68.08000183105469,68.48999786376953
2016-10-26,68.2300033569336,69.87999725341797,68.22000122070312,69.26000213623047
2016-10-27,69.05000305175781,70.0,68.77999877929688,69.76000213623047
2016-10-28,69.61000061035156,71.08999633789062,69.25,70.81999969482422
2016-10-31,70.72000122070312,70.8499984741211,68.73999786376953,68.86000061035156
2016-11-01,68.76000213623047,68.91999816894531,68.0999984741211,68.19999694824219
2016-11-02,68.25,68.77999877929688,68.06999969482422,68.5999984741211
