date,open,high,low,close
2016-08-31,48.02000045776367,48.400001525878906,46.970001220703125,47.040000915527344
2016-09-01,47.04999923706055,47.04999923706055,47.04999923706055,47.04999923706055
2016-09-02,45.77000045776367,47.0099983215332,45.41999816894531,46.83000183105469
2016-09-06,46.650001525878906,49.369998931884766,46.29999923706055,47.2599983215332
2016-09-07,47.130001068115234,48.540000915527344,46.970001220703125,47.97999954223633
2016-09-08,48.560001373291016,50.13999938964844,48.209999084472656,49.9900016784668
2016-09-09,49.619998931884766,49.68000030517578,47.77000045776367,48.0099983215332
2016-09-12,47.779998779296875,48.619998931884766,46.90999984741211,48.31999969482422
2016-09-13,48.130001068115234,48.209999084472656,46.9900016784668,47.099998474121094
2016-09-14,47.220001220703125,47.470001220703125,45.709999084472656,45.849998474121094
2016-09-15,46.150001525878906,47.0,45.689998626708984,46.59000015258789
2016-09-16,46.18000030517578,46.400001525878906,45.47999954223633,45.77000045776367
2016-09-19,45.88999938964844,46.91999816894531,45.86000061035156,45.95000076293945
2016-09-20,45.7400016784668,46.290000915527344,45.09000015258789,45.880001068115234
2016-09-21,46.25,47.150001525878906,46.25,46.83000183105469
2016-09-22,47.119998931884766,47.84000015258789,47.040000915527344,47.650001525878906
2016-09-23,47.41999816894531,48.25,45.66999816894531,45.88999938964844
2016-09-26,46.08000183105469,47.65999984741211,45.7400016784668,47.349998474121094
2016-09-27,47.09000015258789,47.279998779296875,45.63999938964844,45.970001220703125
2016-09-28,46.29999923706055,48.939998626708984,45.720001220703125,48.689998626708984
2016-09-29,48.959999084472656,49.79999923706055,48.029998779296875,49.2400016784668
2016-09-30,48.970001220703125,49.279998779296875,48.18000030517578,49.060001373291016
2016-10-03,49.099998474121094,49.099998474121094,49.099998474121094,49.099998474121094
2016-10-04,50.5,51.349998474121094,50.349998474121094,50.869998931884766
2016-10-05,51.380001068115234,52.09000015258789,51.22999954223633,51.86000061035156
2016-10-06,51.68000030517578,52.720001220703125,51.34000015258789,52.5099983215332
2016-10-07,52.66999816894531,52.84000015258789,51.34000015258789,51.93000030517578
2016-10-11,52.9900016784668,53.310001373291016,52.119998931884766,52.40999984741211
2016-10-12,52.619998931884766,52.849998474121094,51.61000061035156,51.810001373291016
2016-10-13,51.720001220703125,52.150001525878906,50.939998626708984,52.029998779296875
2016-10-14,52.099998474121094,52.560001373291016,51.5,51.95000076293945
2016-10-17,51.959999084472656,52.279998779296875,51.16999816894531,51.52000045776367
2016-10-18,51.689998626708984,52.119998931884766,51.27000045776367,51.68000030517578
2016-10-19,52.130001068115234,53.13999938964844,52.099998474121094,52.66999816894531
2016-10-20,52.630001068115234,52.68000030517578,51.18000030517578,51.380001068115234
2016-10-21,51.439998626708984,51.93000030517578,51.130001068115234,51.779998779296875
2016-10-24,51.959999084472656,52.0,50.5,51.459999084472656
2016-10-25,51.349998474121094,51.83000183105469,50.220001220703125,50.790000915527344
2016-10-26,50.25,50.689998626708984,49.65999984741211,49.97999954223633
2016-10-27,49.9900016784668,50.900001525878906,49.869998931884766,50.470001220703125
2016-10-28,50.310001373291016,50.56999969482422,49.34000015258789,49.709999084472656
2016-10-31,49.45000076293945,49.689998626708984,47.9900016784668,48.29999923706055
2016-11-01,48.33000183105469,48.33000183105469,48.33000183105469,48.33000183105469
2016-11-02,47.97999954223633,48.06999969482422,46.47999954223633,46.86000061035156
2016-11-03,46.959999084472656,47.5099983215332,46.0,46.349998474121094
2016-11-04,46.380001068115234,46.540000915527344,45.08000183105469,45.58000183105469
2016-11-07,46.06999969482422,46.380001068115234,45.380001068115234,46.150001525878906
2016-11-08,46.2400016784668,46.68000030517578,45.61000061035156,46.040000915527344
2016-11-09,45.95000076293945,46.95000076293945,44.38999938964844,46.36000061035156
2016-11-10,46.599998474121094,46.90999984741211,45.54999923706055,45.84000015258789
2016-11-14,44.68000030517578,44.97999954223633,43.58000183105469,44.43000030517578
2016-11-15,44.72999954223633,47.2599983215332,44.68000030517578,46.95000076293945
2016-11-16,47.0,47.560001373291016,46.27000045776367,46.630001068115234
2016-11-17,46.439998626708984,47.61000061035156,46.02000045776367,46.4900016784668
2016-11-18,46.09000015258789,46.97999954223633,45.7599983215332,46.86000061035156
2016-11-21,47.0099983215332,49.150001525878906,47.0,48.900001525878906
2016-11-22,49.099998474121094,49.970001220703125,48.13999938964844,49.119998931884766
2016-11-23,49.130001068115234,49.5,48.56999969482422,48.95000076293945
2016-11-25,49.0,49.20000076293945,47.0099983215332,47.2400016784668
2016-11-28,46.7599983215332,48.810001373291016,46.15999984741211,48.2400016784668
2016-11-29,48.09000015258789,48.099998474121094,45.91999816894531,46.380001068115234
2016-11-30,46.7599983215332,50.470001220703125,46.75,50.470001220703125
2016-12-01,50.459999084472656,50.459999084472656,50.459999084472656,50.459999084472656
2016-12-02,53.869998931884766,54.5,52.86000061035156,54.459999084472656
2016-12-05,54.22999954223633,55.33000183105469,53.810001373291016,54.939998626708984
2016-12-06,54.209999084472656,54.93000030517578,53.52000045776367,53.93000030517578
2016-12-07,53.959999084472656,54.209999084472656,52.91999816894531,53.0
2016-12-08,53.04999923706055,54.04999923706055,52.83000183105469,53.88999938964844
2016-12-09,53.95000076293945,54.439998626708984,53.77000045776367,54.33000183105469
2016-12-12,54.75,57.4900016784668,54.75,55.689998626708984
2016-12-13,55.369998931884766,56.43000030517578,55.150001525878906,55.720001220703125
2016-12-14,55.22999954223633,55.79999923706055,53.61000061035156,53.900001525878906
2016-12-15,53.720001220703125,54.5,53.150001525878906,54.02000045776367
2016-12-16,54.220001220703125,55.380001068115234,53.709999084472656,55.209999084472656
2016-12-19,55.4900016784668,55.790000915527344,54.689998626708984,54.91999816894531
2016-12-20,55.119998931884766,55.90999984741211,54.75,55.349998474121094
2016-12-21,55.599998474121094,55.86000061035156,54.31999969482422,54.459999084472656
2016-12-22,54.59000015258789,55.22999954223633,54.04999923706055,55.04999923706055
2016-12-23,54.880001068115234,55.34000015258789,54.27000045776367,55.15999984741211
2016-12-27,55.47999954223633,56.2599983215332,55.04999923706055,56.09000015258789
2016-12-28,56.08000183105469,56.560001373291016,55.88999938964844,56.220001220703125
2016-12-29,55.970001220703125,56.63999938964844,55.970001220703125,56.13999938964844
2016-12-30,56.130001068115234,56.130001068115234,56.130001068115234,56.130001068115234
2017-01-03,57.04999923706055,58.369998931884766,55.290000915527344,55.470001220703125
2017-01-04,55.689998626708984,56.529998779296875,55.34000015258789,56.459999084472656
2017-01-05,56.540000915527344,57.34000015258789,56.0099983215332,56.88999938964844
2017-01-06,56.880001068115234,57.459999084472656,56.29999923706055,57.099998474121094
2017-01-09,56.86000061035156,56.9900016784668,54.7400016784668,54.939998626708984
2017-01-10,54.84000015258789,55.34000015258789,53.56999969482422,53.63999938964844
2017-01-11,53.70000076293945,55.66999816894531,53.65999984741211,55.099998474121094
2017-01-12,55.22999954223633,56.43000030517578,55.029998779296875,56.0099983215332
2017-01-13,56.060001373291016,56.20000076293945,55.310001373291016,55.45000076293945
2017-01-17,55.650001525878906,56.970001220703125,55.20000076293945,55.470001220703125
2017-01-18,55.470001220703125,55.88999938964844,53.779998779296875,53.91999816894531
2017-01-19,54.310001373291016,54.75,53.900001525878906,54.15999984741211
2017-01-20,54.279998779296875,55.790000915527344,54.189998626708984,55.4900016784668
2017-01-23,55.470001220703125,55.7400016784668,54.650001525878906,55.22999954223633
2017-01-24,55.38999938964844,55.849998474121094,55.04999923706055,55.439998626708984
2017-01-25,55.2400016784668,55.63999938964844,54.7599983215332,55.08000183105469
2017-01-26,55.369998931884766,56.54999923706055,55.209999084472656,56.2400016784668
2017-01-27,56.11000061035156,56.5,54.849998474121094,55.52000045776367
2017-01-30,55.400001525878906,55.63999938964844,54.970001220703125,55.22999954223633
2017-01-31,55.220001220703125,55.939998626708984,54.939998626708984,55.70000076293945
2017-02-01,55.65999984741211,55.65999984741211,55.65999984741211,55.65999984741211
2017-02-02,56.529998779296875,57.43000030517578,56.34000015258789,56.560001373291016
2017-02-03,56.83000183105469,57.290000915527344,56.38999938964844,56.810001373291016
2017-02-06,56.79999923706055,57.11000061035156,55.650001525878906,55.720001220703125
2017-02-07,55.93000030517578,55.97999954223633,54.63999938964844,55.04999923706055
2017-02-08,54.54999923706055,55.66999816894531,54.209999084472656,55.119998931884766
2017-02-09,55.2599983215332,55.91999816894531,55.20000076293945,55.630001068115234
2017-02-10,55.689998626708984,56.869998931884766,55.58000183105469,56.70000076293945
2017-02-13,56.77000045776367,56.79999923706055,55.43000030517578,55.59000015258789
2017-02-14,55.709999084472656,56.45000076293945,55.54999923706055,55.970001220703125
2017-02-15,55.84000015258789,56.25,55.54999923706055,55.75
2017-02-16,55.66999816894531,56.22999954223633,55.130001068115234,55.650001525878906
2017-02-17,55.66999816894531,55.869998931884766,55.11000061035156,55.810001373291016
2017-02-21,55.90999984741211,57.29999923706055,55.709999084472656,56.65999984741211
2017-02-22,56.689998626708984,56.9900016784668,55.58000183105469,55.84000015258789
2017-02-23,56.189998626708984,57.349998474121094,56.150001525878906,56.58000183105469
2017-02-24,56.5099983215332,56.650001525878906,55.75,55.9900016784668
2017-02-27,56.040000915527344,56.7599983215332,55.90999984741211,55.93000030517578
2017-02-28,55.97999954223633,56.06999969482422,55.27000045776367,55.59000015258789
2017-03-01,55.599998474121094,55.599998474121094,55.599998474121094,55.599998474121094
2017-03-02,56.310001373291016,56.439998626708984,55.0099983215332,55.08000183105469
2017-03-03,55.18000030517578,55.939998626708984,55.09000015258789,55.900001525878906
2017-03-06,55.79999923706055,56.2400016784668,55.31999969482422,56.0099983215332
2017-03-07,55.9900016784668,56.63999938964844,55.54999923706055,55.91999816894531
2017-03-08,55.61000061035156,55.7599983215332,52.939998626708984,53.11000061035156
2017-03-09,53.130001068115234,53.849998474121094,51.47999954223633,52.189998626708984
