time,profit
3,-3.78
5,-47.52
7,-75.51
9,247.86
11,-84.24
13,-65.34
15,-67.23
17,-80.37
19,-155.43
21,-71.55
23,-3.02
25,-157.82
27,-0.81
29,-0.72
31,471.01
33,-1.08
35,-0.90
37,-99.99
39,-88.56
41,-149.45
43,-103.68
45,-0.36
47,-122.85
49,-165.54
51,457.69
53,-2.12
55,382.59
57,391.99
59,-196.07
61,-155.97
63,-127.35
65,-175.14
67,329.58
69,-81.54
71,469.39
73,-179.19
75,474.03
77,-0.45
79,-121.86
81,-126.18
83,-292.41
85,1218.98
87,2150.55
89,2505.87
91,-206.10
93,-175.95
95,603.09
97,-282.06
99,-3.38
101,-202.68
103,-0.18
105,-363.67
107,-199.98
109,-221.76
111,-129.06
113,-163.80
115,474.12
117,-101.43
119,-100.33
121,-238.05
123,1016.86
125,552.33
127,-179.46
129,-191.07
131,-96.12
133,-95.94
135,-150.84
137,-296.91
139,1155.19
141,-183.69
143,-169.11
145,-1.85
147,-372.02
149,-3.69
151,-183.15
153,525.69
155,-82.89
157,374.31
159,-429.21
161,-0.63
163,370.89
165,312.93
167,-646.38
169,-300.69
171,-840.42
173,-288.45
175,592.74
177,-366.03
179,-176.94
181,360.27
183,-1.98
185,-243.00
187,-243.99
189,-252.36
191,-0.54
193,-126.14
195,-140.94
197,-131.85
199,203.85
201,-107.46
203,593.23
205,272.70
207,-137.34
209,-68.85
211,-181.98
213,-0.63
215,-51.35
217,205.02
219,-48.15
221,-0.36
223,-122.47
225,-180.90
227,572.98
229,-118.17
231,-0.59
233,503.93
235,-2.70
237,-1.44
239,-110.25
241,-129.69
243,521.05
245,-0.36
247,-189.86
249,-67.86
251,-0.45
253,-280.94
255,-101.88
257,342.99
259,-170.64
261,-73.44
263,-135.45
265,-1.35
267,-79.65
269,-102.87
271,209.97
273,-125.82
275,-125.91
277,-59.04
279,-1.35
281,-148.30
283,-2.25
285,-201.15
287,401.94
289,632.25
291,-214.20
293,-1.71
295,297.81
297,-2.16
299,-123.30
301,-170.24
303,-127.26
305,284.71
307,362.97
309,-1.44
311,417.82
313,-90.36
315,-254.66
317,-110.97
319,-171.27
321,0.00
323,-1.80
325,362.16
327,-127.98
329,322.29
331,-91.80
333,-122.58
335,-68.04
337,-134.73
339,-66.15
341,156.73
343,-91.44
345,-147.60
347,-144.63
349,-0.54
351,-0.36
353,-85.41
355,-66.78
357,-91.35
359,-43.92
361,-1.71
363,-131.90
365,-122.13
367,-3.24
369,-122.04
371,-119.70
373,-117.45
375,-89.82
377,-183.11
379,-89.64
381,271.35
383,246.15
385,-0.09
387,-140.76
389,-245.66
391,-134.01
393,-0.54
395,-203.04
397,-480.31
399,-0.27
401,-77.49
403,-143.78
405,-68.76
407,-94.59
409,-4.12
411,-88.11
413,-82.53
415,-102.51
417,381.69
419,-1.62
421,-1.67
423,-225.54
425,-140.67
