time,profit
2025.12.01 08:30,-3.33
2025.12.01 08:45,-2.07
2025.12.02 03:00,-2.79
2025.12.02 03:15,-1.89
2025.12.02 03:30,8.28
2025.12.03 01:15,-1.53
2025.12.03 01:30,-1.62
2025.12.03 02:00,-2.25
2025.12.04 02:00,-3.24
2025.12.04 02:45,-5.67
2025.12.04 03:30,-3.78
2025.12.05 04:15,-3.15
2025.12.05 07:15,-1.80
2025.12.05 08:15,-3.06
2025.12.08 03:45,-2.25
2025.12.08 04:00,-1.35
2025.12.08 05:15,-3.78
2025.12.09 04:15,-4.14
2025.12.09 07:45,6.93
2025.12.09 09:30,5.94
2025.12.10 00:15,22.59
2025.12.10 10:15,-9.09
2025.12.10 16:15,-7.38
2025.12.11 02:00,-3.15
2025.12.11 02:15,5.04
2025.12.11 05:30,-2.70
2025.12.12 06:30,-4.59
2025.12.12 07:15,-4.32
2025.12.12 11:45,7.83
2025.12.15 02:45,10.62
2025.12.15 06:00,6.03
2025.12.15 10:30,-4.05
2025.12.16 02:00,-2.43
2025.12.16 04:00,-6.48
2025.12.16 09:15,-11.79
2025.12.17 04:45,-2.61
2025.12.17 05:00,-3.15
2025.12.17 06:15,-1.98
2025.12.18 00:15,-11.97
2025.12.18 09:15,-5.40
2025.12.18 09:30,8.37
2025.12.19 00:15,-9.72
2025.12.19 12:00,13.50
2025.12.19 15:30,-15.14
2025.12.22 03:15,-4.77
2025.12.22 03:45,-2.34
2025.12.22 04:15,-1.62
2025.12.23 02:00,-2.25
2025.12.23 05:00,-3.60
2025.12.23 09:45,-3.78
2025.12.24 04:00,-3.78
2025.12.24 04:30,10.17
2025.12.24 10:30,8.64
2025.12.26 03:45,13.68
2025.12.26 07:45,7.74
2025.12.26 09:15,-3.24
2025.12.29 02:45,-5.94
2025.12.29 03:30,7.83
2025.12.29 09:45,-6.75
2025.12.30 03:15,10.08
2025.12.30 07:30,-1.98
2025.12.30 07:45,-2.79
2025.12.31 00:15,-7.83
2025.12.31 07:00,3.60
2025.12.31 08:30,-4.41
2026.01.02 03:15,-3.87
2026.01.02 08:30,4.32
2026.01.02 10:15,-7.38
2026.01.05 01:15,-12.96
2026.01.05 04:15,-4.14
2026.01.05 05:00,-6.21
2026.01.06 02:15,-2.61
2026.01.06 04:15,-4.50
2026.01.06 09:15,22.95
2026.01.07 00:30,-9.00
2026.01.07 17:30,-12.96
2026.01.07 18:00,-9.00
2026.01.08 00:01,-6.30
2026.01.08 00:15,-8.01
2026.01.08 03:45,-2.43
2026.01.09 07:15,5.22
