time_ms,rate
1590796800000,0.0001
1590825600001,0.0001
1590854400000,0.0001
1590883200000,0.0001
1590912000001,0.0001
1590940800000,0.0001
1590969600000,0.0001
1590998400001,0.0001
1591027200000,0.0001
1591056000000,0.00034764
1591084800002,0.00018222
1591113600000,0.0001
1591142400000,0.0001
1591171200000,0.0001
1591200000002,0.0001
1591228800001,0.0001
1591257600004,0.0001
1591286400001,0.0001
1591315200001,0.0001
1591344000000,0.0001
1591372800001,0.0001
1591401600000,0.0001
1591430400000,0.0001
1591459200000,0.0001
1591488000000,0.0001
1591516800000,0.0001
1591545600006,0.0001
1591574400008,0.0001
1591603200007,0.0002108
1591632000000,0.00023671
1591660800000,0.00021431
1591689600000,0.0001
1591718400000,0.00012471
1591747200000,0.0001
1591776000000,0.0001
1591804800000,0.0001
1591833600008,0.00023457
1591862400001,0.0001
1591891200000,0.0001
1591920000003,0.0001
1591948800000,0.0001
1591977600002,0.0001
1592006400000,0.0001
1592035200001,0.0001
1592064000000,0.0001
1592092800007,0.0001
1592121600000,0.0001
1592150400001,0.0001
1592179200000,0.0001
1592208000001,0.0001
1592236800000,0.0001
1592265600002,0.0001
1592294400000,0.0001
1592323200006,0.0001
1592352000000,0.0001
1592380800007,0.0001
1592409600000,0.0001
1592438400003,0.0001
1592467200001,0.0001
1592496000002,0.0001
1592524800001,0.0001
1592553600003,0.0001
1592582400000,0.0001
1592611200000,0.0001
1592640000009,0.0001
1592668800006,0.0001
1592697600000,0.0001
1592726400000,0.0001
1592755200000,0.0001
1592784000000,0.0001
1592812800000,0.0001
1592841600001,0.0001
1592870400000,0.0001
1592899200002,0.0001
1592928000000,0.0001
1592956800001,0.0001
1592985600000,0.0001
1593014400000,0.0001
1593043200000,0.0001
1593072000000,0.0001
1593100800000,0.0001
1593129600000,0.0001
1593158400000,0.0001
1593187200000,0.0001
1593216000003,0.0001
1593244800004,0.0001
1593273600000,0.0001
1593302400003,0.0001
1593331200001,0.0001
1593360000000,0.0001
1593388800000,0.0001
1593417600005,0.0001
1593446400000,0.0001
1593475200000,0.0001
1593504000001,0.0001
1593532800002,0.0001
1593561600002,0.0001
1593590400000,0.0001
1593619200000,0.0001
1593648000001,0.0001
1593676800001,0.0001
1593705600000,0.0001
1593734400000,0.0001
1593763200001,0.0001
1593792000000,0.0001
1593820800002,0.0001
1593849600002,0.0001
1593878400001,0.0001
1593907200000,0.0001
1593936000000,0.0001
1593964800000,0.0001
1593993600000,0.0001
1594022400001,0.0001
1594051200000,0.0001
1594080000000,0.0001
1594108800006,0.0001
1594137600000,0.0001
1594166400000,0.0001
1594195200000,0.0001
1594224000000,0.0001
1594252800001,0.00011645
1594281600002,0.00011218
1594310400000,0.00010104
1594339200000,0.0001
1594368000001,0.0001
1594396800000,0.0001
1594425600000,0.0001
1594454400000,0.0001
1594483200000,0.0001
1594512000000,0.0001
1594540800000,0.0001
1594569600000,0.0001
1594598400000,0.0001
1594627200001,0.0001
1594656000000,0.00012899
1594684800001,0.0001
1594713600000,0.0001
1594742400000,0.0001
1594771200000,0.0001
1594800000000,0.0001
1594828800000,0.0001
1594857600000,0.0001
1594886400002,0.0001
1594915200001,0.0001
1594944000001,0.0001
1594972800000,0.0001
1595001600000,0.0001
1595030400003,0.0001
1595059200001,0.0001
1595088000000,0.0001
1595116800000,0.0001
1595145600000,0.0001
1595174400000,0.0001
1595203200000,0.0001
1595232000000,0.0001
1595260800001,0.0001
1595289600000,0.0001
1595318400001,0.0001
1595347200004,0.0001
1595376000000,0.0001
1595404800000,0.0001
1595433600000,0.0001
1595462400001,0.00055183
1595491200000,0.00079591
1595520000001,0.00047433
1595548800000,0.00058285
1595577600000,0.0009435
1595606400000,0.00042763
1595635200000,0.00032733
1595664000001,0.00019115
1595692800000,0.00023376
1595721600000,0.00039999
1595750400000,0.00091914
1595779200000,0.00090981
1595808000000,0.00069401
1595836800000,0.00076669
1595865600000,0.00091745
1595894400000,0.00113558
1595923200001,0.00120926
1595952000000,0.00114134
1595980800000,0.00086449
1596009600000,0.00095544
1596038400000,0.00071643
1596067200000,0.0006881
1596096000001,0.00062728
1596124800000,0.0006027
1596153600000,0.00108946
1596182400001,0.00070112
1596211200000,0.00061106
1596240000005,0.00035058
1596268800000,0.00044202
1596297600001,0.00053847
1596326400000,0.00163562
1596355200001,0.00094879
1596384000001,0.00033067
1596412800000,0.0002917
1596441600001,0.00050577
1596470400000,0.00054445
1596499200003,0.00036557
1596528000000,0.00054679
1596556800000,0.00063177
1596585600000,0.00061202
1596614400000,0.00053408
1596643200000,0.0008946
1596672000000,0.00062437
1596700800007,0.00056598
1596729600000,0.00069781
1596758400001,0.00052275
1596787200000,0.00046696
1596816000000,0.00029683
1596844800000,0.0001
1596873600000,0.00020749
1596902400000,0.00044084
1596931200000,0.00032833
1596960000000,0.00046489
1596988800000,0.00034455
1597017600001,0.00033424
1597046400000,0.00108975
1597075200001,0.00052034
1597104000001,0.00048022
1597132800000,0.00052529
1597161600001,0.00052038
1597190400000,0.00034144
1597219200000,0.00034577
1597248000000,0.00024038
1597276800002,0.00031747
1597305600000,0.0006053
1597334400000,0.00051653
1597363200000,0.00136967
1597392000000,0.00146832
1597420800000,0.00124102
1597449600000,0.0007934
1597478400001,0.00084015
1597507200001,0.00075821
1597536000000,0.0009221
1597564800000,0.00086801
1597593600000,0.00046248
1597622400000,0.00074992
1597651200000,0.00061133
1597680000000,0.00103523
1597708800001,0.00133232
1597737600008,0.00085913
1597766400000,0.00054732
1597795200000,0.00034355
1597824000000,0.00021587
1597852800000,0.00040187
1597881600001,0.00035614
1597910400000,0.00026745
1597939200000,0.0001
1597968000000,0.0001
1597996800000,0.0001
1598025600017,0.00021092
1598054400000,0.0001
1598083200000,0.0001
1598112000000,0.0001
1598140800000,0.00016169
1598169600000,0.00014517
1598198400000,0.00030687
1598227200006,0.00031572
1598256000001,0.00022508
1598284800000,0.00031958
1598313600000,0.0002243
1598342400000,0.00011335
1598371200000,0.00011631
1598400000000,0.00020921
1598428800008,0.0001
1598457600002,0.00015004
1598486400000,0.00011281
1598515200010,0.0001
1598544000000,0.0001
1598572800000,0.0001
1598601600001,0.0001
1598630400000,0.00012226
1598659200002,0.0001
1598688000006,0.0001
1598716800003,0.0001
1598745600000,0.0001
1598774400000,0.0001
1598803200000,0.0001
1598832000000,0.0001
1598860800001,0.0001
1598889600001,0.0001
1598918400000,0.0001
1598947200000,0.00027103
1598976000000,0.00055077
1599004800000,0.00045898
1599033600006,0.00060012
1599062400000,0.0001
1599091200001,0.00014859
1599120000004,0.0001
1599148800000,0.0001
1599177600005,0.00010813
1599206400000,0.00020118
1599235200006,0.0001181
1599264000000,0.0001
1599292800004,0.0001
1599321600001,0.0001
1599350400004,0.0001
1599379200000,0.0001
1599408000000,0.0001
1599436800002,0.0001
1599465600004,6.48e-05
1599494400001,0.0001
1599523200007,0.0001
1599552000006,0.0001
1599580800014,0.0001
1599609600000,0.0001
1599638400000,0.0001
1599667200000,0.0001
1599696000000,0.0001
1599724800005,0.0001
1599753600000,6.538e-05
1599782400000,3.498e-05
1599811200008,9.323e-05
1599840000000,7.151e-05
1599868800008,0.0001
1599897600000,0.0001
1599926400008,3.731e-05
1599955200000,0.0001
1599984000000,0.0001
1600012800004,0.0001
1600041600003,0.0001
1600070400008,0.0001
1600099200000,0.0001
1600128000000,0.0001
1600156800010,0.0001
1600185600003,0.0001
1600214400014,0.0001
1600243200000,0.0001
1600272000001,0.0001
1600300800006,0.0001
1600329600012,0.0001
1600358400000,0.0001
1600387200001,0.0001
1600416000002,0.0001
1600444800002,0.0001
1600473600000,0.0001
1600502400005,0.0001
1600531200008,0.0001
1600560000002,0.0001
1600588800005,0.0001
1600617600005,-8e-07
1600646400000,-1.481e-05
1600675200001,0.0001
1600704000000,5.075e-05
1600732800001,-0.00022757
1600761600000,9.7e-07
1600790400004,1.01e-05
1600819200007,0.0001
1600848000001,1.632e-05
1600876800001,0.0001
1600905600000,-1.579e-05
1600934400000,3.064e-05
1600963200000,5.598e-05
1600992000009,5.361e-05
1601020800045,0.0001
1601049600000,0.0001
1601078400000,0.0001
1601107200000,0.0001
1601136000005,0.0001
1601164800000,0.0001
1601193600000,0.0001
1601222400019,0.0001
1601251200001,0.0001
1601280000000,0.0001
1601308800002,0.0001
1601337600000,0.0001
1601366400000,-1.526e-05
1601395200000,7.388e-05
1601424000005,0.0001
1601452800000,0.0001
1601481600000,-2.8e-06
1601510400000,9.937e-05
1601539200000,0.0001
1601568000000,0.0001
1601596800011,4.321e-05
1601625600000,0.0001
1601654400005,-3.462e-05
1601683200000,5.867e-05
1601712000001,-0.00011916
1601740800000,-3.221e-05
1601769600000,-6.7e-06
1601798400003,0.0001
1601827200001,-6.384e-05
1601856000000,0.0001
1601884800000,3.05e-06
1601913600012,-1.442e-05
1601942400000,-4.499e-05
1601971200005,9.514e-05
1602000000000,4.4e-07
1602028800000,-7.208e-05
1602057600000,2.716e-05
1602086400000,7.205e-05
1602115200000,0.0001
1602144000009,0.0001
1602172800003,0.0001
1602201600001,0.0001
1602230400000,0.0001
1602259200004,0.0001
1602288000005,0.0001
1602316800000,0.0001733
1602345600011,0.00027917
1602374400002,0.00011995
1602403200003,0.00013127
1602432000004,0.0001
1602460800001,0.0001
1602489600000,0.0001
1602518400011,0.0001
1602547200003,0.0002191
1602576000000,0.0001
1602604800001,0.0001
1602633600001,0.0001
1602662400000,0.0001
1602691200001,0.0001
1602720000000,0.0001
1602748800000,0.0001
1602777600000,0.0001
1602806400002,0.0001
1602835200003,0.0001
1602864000000,0.0001
1602892800006,0.0001
1602921600007,0.0001
1602950400009,0.0001
1602979200006,0.0001
1603008000000,0.0001
1603036800000,0.0001
1603065600000,0.0001
1603094400000,0.0001
1603123200000,0.0001
1603152000015,0.00011516
1603180800000,0.00037754
1603209600008,0.0001
1603238400009,0.0001
1603267200004,0.00031887
1603296000000,0.00050823
1603324800000,0.00083557
1603353600000,0.00052961
1603382400004,0.00074052
1603411200007,0.0005259
1603440000000,0.00033468
1603468800000,0.00024975
1603497600000,0.00051273
1603526400000,0.00042291
1603555200008,0.00034696
1603584000005,0.00039795
1603612800014,0.0001
1603641600000,0.0001
1603670400004,0.0001
1603699200000,0.0001
1603728000000,0.0002133
1603756800000,0.0001
1603785600000,0.0001
1603814400000,0.00018409
1603843200000,0.00015253
1603872000006,0.0001
1603900800001,0.0001
1603929600000,0.0001
1603958400000,0.0001
1603987200000,0.0001
1604016000000,0.0001
1604044800002,0.0001
1604073600002,0.0001
1604102400003,0.0001
1604131200000,0.0001
1604160000000,0.0001
1604188800000,0.0001
1604217600000,0.0001
1604246400000,0.0001
1604275200000,0.0001
1604304000010,0.00030095
1604332800000,0.0001
1604361600000,0.0001
1604390400004,0.0001
1604419200009,0.0001
1604448000000,0.0001
1604476800000,0.0001
1604505600005,0.0001
1604534400017,0.00076235
1604563200001,0.00073669
1604592000000,0.00069168
1604620800000,0.00035727
1604649600001,0.0007547
1604678400001,0.00073654
1604707200001,0.00048047
1604736000000,0.00103009
1604764800006,0.0005895
1604793600000,0.00021269
1604822400000,0.00034732
1604851200000,0.00058594
1604880000007,0.00050128
1604908800001,0.00025588
1604937600002,0.00028775
1604966400003,0.00016695
1604995200011,0.0003373
1605024000000,0.00036401
1605052800000,0.00043021
1605081600009,0.00018601
1605110400003,0.00041035
1605139200001,0.00039191
1605168000001,0.0001
1605196800000,0.0001
1605225600000,0.0001
1605254400000,0.0001
1605283200000,0.00051032
1605312000005,0.00058724
1605340800004,0.00011914
1605369600001,0.0001
1605398400001,0.0001
1605427200000,0.0001
1605456000003,0.0001
1605484800000,0.0001
1605513600010,0.0001
1605542400001,0.0001
1605571200002,0.0001
1605600000003,0.00024182
1605628800003,0.0003788
1605657600005,0.00089819
1605686400006,0.00037818
1605715200000,0.0001
1605744000008,0.0001
1605772800000,0.00014096
1605801600001,0.00038994
1605830400003,0.00016511
1605859200005,0.00078136
1605888000000,0.0007993
1605916800000,0.00011376
1605945600000,0.00012145
1605974400001,0.00075533
1606003200005,0.00080539
1606032000000,0.0008501
1606060800000,0.00073816
1606089600005,0.00158187
1606118400000,0.00114125
1606147200003,0.00085758
1606176000000,0.00064276
1606204800000,0.00091981
1606233600005,0.00116688
1606262400005,0.00073994
1606291200005,0.00053128
1606320000015,0.00116534
1606348800012,0.00048837
1606377600002,0.0001
1606406400001,0.00013275
1606435200001,0.0002475
1606464000000,0.0001
1606492800007,0.0001
1606521600007,0.0001
1606550400012,0.0001
1606579200000,0.0001
1606608000007,0.0001
1606636800000,0.0001
1606665600000,0.0001
1606694400004,0.0001
1606723200007,0.00036965
1606752000000,0.00090116
1606780800000,0.00039869
1606809600003,0.00058752
1606838400000,0.00031592
1606867200001,0.00019429
1606896000011,0.00045805
1606924800005,0.0001
1606953600001,0.0001
1606982400031,0.0001
1607011200000,0.00077331
1607040000006,0.00037142
1607068800009,0.00015116
1607097600000,0.0001
1607126400000,0.00027833
1607155200000,0.0001
1607184000000,0.00016022
1607212800004,0.0001
1607241600000,0.0001
1607270400001,0.0001
1607299200000,0.0001
1607328000008,0.0001
1607356800000,0.0001
1607385600003,0.00029366
1607414400003,0.00017744
1607443200033,0.0001
1607472000000,0.00013842
1607500800010,0.0001
1607529600000,0.0001
1607558400000,0.0001
1607587200000,0.0001
1607616000007,0.0001
1607644800000,0.00017393
1607673600016,0.00012389
1607702400010,0.0001
1607731200009,0.0001
1607760000002,0.0001
1607788800000,0.0001
1607817600007,0.0001
1607846400000,0.0001
1607875200000,0.0001
1607904000000,0.0001
1607932800000,0.0001
1607961600000,0.0001
1607990400006,0.0001
1608019200001,0.0001
1608048000000,0.0001
1608076800001,0.0001
1608105600000,0.0001
1608134400000,0.0010246
1608163200000,0.00050069
1608192000000,0.00073138
1608220800011,0.00133961
1608249600000,0.00026396
1608278400000,0.00050887
1608307200000,0.00061589
1608336000000,0.00064688
1608364800018,0.00052066
1608393600000,0.00088042
1608422400001,0.00072872
1608451200011,0.00030872
1608480000023,0.00058382
1608508800011,0.00019993
1608537600000,0.00041128
1608566400000,0.00017551
1608595200001,0.00013065
1608624000006,0.00012634
1608652800000,0.0001
1608681600000,0.00033124
1608710400000,0.00019732
1608739200000,0.0001
1608768000012,0.0001
1608796800009,0.0001
1608825600001,0.0001
1608854400000,0.0001
1608883200000,0.0001
1608912000000,0.00010889
1608940800009,0.0001
1608969600001,0.0001
1608998400006,0.0001
1609027200000,0.00037063
1609056000000,0.00049062
1609084800001,0.00068798
1609113600015,0.0006785
1609142400019,0.00096296
1609171200000,0.0007751
1609200000004,0.00063783
1609228800003,0.00076943
1609257600000,0.00062907
1609286400001,0.00075238
1609315200001,0.00090448
1609344000012,0.00055831
1609372800009,0.00078059
1609401600000,0.00039102
1609430400010,0.0003487
1609459200002,0.00034491
1609488000006,0.00061141
1609516800003,0.00056803
1609545600000,0.00025572
1609574400000,0.00049233
1609603200006,0.00109186
1609632000018,0.00062004
1609660800000,0.00074404
1609689600002,0.00171498
1609718400000,0.00295549
1609747200000,0.00375
1609776000000,0.00085432
1609804800020,0.00102541
1609833600003,0.0004305
1609862400003,0.00102796
1609891200010,0.0018218
1609920000003,0.00222459
1609948800000,0.00253317
1609977600007,0.00114512
1610006400000,0.00165953
1610035200004,0.00176605
1610064000000,0.00171757
1610092800000,0.00077262
1610121600000,0.00137534
1610150400009,0.0006769
1610179200004,0.00068612
1610208000000,0.00156908
1610236800000,0.00340522
1610265600005,0.00202919
1610294400000,0.00126049
1610323200000,0.00177547
1610352000012,0.0006624
1610380800000,0.00039691
1610409600000,0.0001
1610438400000,0.00045084
1610467200008,0.00058059
1610496000001,0.00037339
1610524800000,0.0001184
1610553600003,0.00040496
1610582400000,0.00054804
1610611200012,0.0005229
1610640000000,0.0007165
1610668800002,0.00027278
1610697600000,0.00055774
1610726400004,0.00087472
1610755200000,0.00014675
1610784000008,0.00054404
1610812800000,0.00152456
1610841600009,0.00106467
1610870400000,0.00050098
1610899200001,0.00051088
1610928000000,0.00109082
1610956800004,0.00028606
1610985600000,0.00109269
1611014400000,0.00121462
1611043200005,0.00197982
1611072000012,0.00199604
1611100800012,0.00153883
1611129600001,0.00072796
1611158400001,0.00048461
1611187200000,0.00034937
1611216000000,0.00065753
1611244800004,0.00037547
1611273600012,0.00020251
1611302400003,0.00016737
1611331200001,0.0001
1611360000000,0.00015431
1611388800002,0.00020659
1611417600000,0.00028319
1611446400001,0.00093097
1611475200011,0.00058705
1611504000005,0.00094274
1611532800007,0.00050723
1611561600012,0.00105754
1611590400000,0.00093264
1611619200007,0.00034093
1611648000000,0.00031895
1611676800000,0.0001
1611705600000,0.00036342
1611734400011,0.0001
1611763200003,0.0001
1611792000000,0.00014794
1611820800000,0.0001
1611849600000,0.00056884
1611878400009,0.00112844
1611907200000,0.00061388
1611936000000,0.00241392
1611964800000,0.00094051
1611993600000,0.00037882
1612022400000,0.00072777
1612051200009,0.00115111
1612080000000,0.00113497
1612108800000,0.00072236
1612137600001,0.00025014
1612166400014,0.00055359
1612195200000,0.00061764
1612224000000,0.00050304
1612252800006,0.00120708
1612281600000,0.00165937
1612310400009,0.00151935
1612339200006,0.00155522
1612368000006,0.00167923
1612396800005,0.00146092
1612425600000,0.00135459
1612454400011,0.00145079
1612483200009,0.00113736
1612512000004,0.0017643
1612540800000,0.00155465
1612569600008,0.00117123
1612598400009,0.00107002
1612627200000,0.00143968
1612656000000,0.00171115
1612684800005,0.00051183
1612713600001,0.00065683
1612742400000,0.0001
1612771200001,0.00039877
1612800000000,0.00284408
1612828800010,0.00227548
1612857600006,0.00193315
1612886400007,0.00143234
1612915200009,0.00156788
1612944000014,0.00218071
1612972800005,0.00085146
1613001600000,0.00071884
1613030400000,0.00065956
1613059200000,0.00180566
1613088000000,0.00092117
1613116800000,0.00050482
1613145600000,0.00153886
1613174400001,0.00228313
1613203200003,0.00173035
1613232000000,0.00094692
1613260800013,0.00110785
1613289600000,0.00176822
1613318400008,0.0012426
1613347200000,0.0007946
1613376000006,0.00013827
1613404800000,0.00081146
1613433600001,0.00104485
1613462400000,0.00112937
1613491200010,0.00114441
1613520000005,0.00092761
1613548800010,0.00106083
1613577600008,0.00232282
1613606400012,0.0019495
1613635200000,0.00202078
1613664000009,0.00118984
1613692800010,0.00082051
1613721600002,0.00139773
1613750400008,0.00169023
1613779200000,0.00196264
1613808000009,0.00189841
1613836800000,0.0018588
1613865600007,0.00051516
1613894400012,0.0004355
1613923200001,0.00107233
1613952000006,0.00077647
1613980800002,0.00047334
1614009600000,0.00034567
1614038400000,0.0001
1614067200006,0.00026168
1614096000000,0.0001
1614124800012,0.00013438
1614153600016,0.00039328
1614182400011,0.00028758
1614211200007,0.0004677
1614240000000,0.00016178
1614268800010,0.0001
1614297600000,0.0001
1614326400025,0.00014852
1614355200010,0.00037736
1614384000001,0.00018181
1614412800000,0.0006196
1614441600000,0.0001
1614470400021,0.0001
1614499200009,0.0001
1614528000000,0.0001
1614556800000,0.0001
1614585600003,0.00033427
1614614400001,0.00049119
1614643200000,0.00049538
1614672000000,0.00035713
1614700800004,0.00039154
1614729600000,0.0001
1614758400016,0.0001
1614787200000,0.00087091
1614816000000,0.00047552
1614844800015,0.00015927
1614873600001,0.00033061
1614902400000,0.00024885
1614931200002,0.00022561
1614960000008,0.0001
1614988800000,0.00031476
1615017600000,0.00057512
1615046400000,0.00032891
1615075200006,0.00066496
1615104000005,0.00023263
1615132800008,0.00056927
1615161600000,0.00011144
1615190400000,0.00045102
1615219200006,0.00056057
1615248000000,0.00014784
1615276800000,0.00085203
1615305600000,0.00101744
1615334400009,0.00058485
1615363200006,0.0005129
1615392000008,0.00105856
1615420800000,0.00079368
1615449600000,0.00034874
1615478400014,0.00080049
1615507200002,0.00132622
1615536000005,0.00072213
1615564800011,0.00034512
1615593600000,0.00030351
1615622400002,0.00039972
1615651200000,0.00155198
1615680000011,0.00113056
1615708800000,0.001048
1615737600000,0.00113023
1615766400012,0.00077413
1615795200016,0.00081452
1615824000030,0.00013021
1615852800005,0.0001
1615881600008,0.00045668
1615910400012,0.00039653
1615939200010,0.00064671
1615968000000,0.00034812
1615996800009,0.00031521
1616025600001,0.00099682
1616054400000,0.00067631
1616083200000,0.00038027
1616112000011,0.0001
1616140800001,0.0001
1616169600000,0.00037762
1616198400000,0.00061811
1616227200000,0.000511
1616256000007,0.00102646
1616284800000,0.00068264
1616313600000,0.0001
1616342400000,0.00019064
1616371200007,0.00053821
1616400000001,0.00042754
1616428800000,0.00044797
1616457600000,0.0001
1616486400010,0.00019899
1616515200023,0.0003309
1616544000002,0.00050608
1616572800000,0.00010655
1616601600000,0.0004169
1616630400000,0.0001
1616659200000,0.0001
1616688000000,0.00035938
1616716800008,0.00042431
1616745600000,0.0001
1616774400012,0.0001
1616803200018,0.0001
1616832000000,0.00015922
1616860800001,0.00034067
1616889600000,0.00025751
1616918400000,0.00029541
1616947200005,0.00031424
1616976000003,0.00022015
1617004800000,0.00043803
1617033600000,0.00084253
1617062400018,0.00074011
1617091200012,0.00056645
1617120000001,0.00036654
1617148800000,0.00076506
1617177600000,0.0010713
1617206400000,0.00038554
1617235200025,0.00156864
1617264000011,0.00109222
1617292800004,0.00064672
1617321600000,0.00050452
1617350400000,0.00121799
1617379200000,0.00116568
1617408000003,0.00082856
1617436800000,0.00143194
1617465600000,0.00086456
1617494400000,0.00060523
1617523200000,0.00106146
1617552000016,0.00038114
1617580800000,0.00072788
1617609600001,0.00074688
1617638400001,0.00085226
1617667200010,0.00161366
1617696000000,0.00064189
1617724800003,0.00061542
1617753600000,0.00049128
1617782400006,0.00069613
1617811200004,0.00032907
1617840000013,0.00021468
1617868800003,0.00026979
1617897600005,0.00031551
1617926400000,0.00038906
1617955200004,0.00043318
1617984000004,0.00064034
1618012800011,0.0001
1618041600005,0.00209663
1618070400000,0.00120257
1618099200004,0.00055892
1618128000000,0.00086343
1618156800000,0.00091114
1618185600001,0.00099657
1618214400001,0.00164512
1618243200008,0.00067862
1618272000003,0.00047138
1618300800008,0.00117821
1618329600008,0.00167603
1618358400008,0.00152762
1618387200000,0.00203587
1618416000012,0.00095658
1618444800006,0.00113562
1618473600000,0.00110097
1618502400008,0.00104862
1618531200008,0.00146805
1618560000000,0.00135711
1618588800002,0.0010812
1618617600008,0.00076639
1618646400000,0.0009833
1618675200001,0.00063599
1618704000006,0.00052118
1618732800004,0.00022241
1618761600000,0.00044396
1618790400000,0.0001
1618819200000,0.0001
1618848000009,0.0005192
1618876800004,0.0001
1618905600000,0.00021279
1618934400001,0.0001
1618963200013,0.0001
1618992000001,0.0001
1619020800002,0.0001
1619049600000,0.00023315
1619078400000,0.00011151
1619107200001,0.0001
1619136000002,0.0003898
1619164800009,0.00041263
1619193600001,0.0001
1619222400019,0.00010335
1619251200001,0.00030056
1619280000011,0.0001
1619308800000,0.0001
1619337600010,0.0001
1619366400000,0.0001
1619395200003,0.0001
1619424000002,0.0001
1619452800004,0.0001
1619481600000,0.0001
1619510400000,0.0001
1619539200009,0.00040663
1619568000000,0.00034144
1619596800000,0.00019211
1619625600001,0.0001
1619654400004,0.0001
1619683200013,0.0001
1619712000003,0.0001
1619740800004,0.00014665
1619769600019,0.00011668
1619798400003,0.00051157
1619827200002,0.0001
1619856000006,0.00035155
1619884800000,0.00012262
1619913600010,0.00023451
1619942400011,0.00039722
1619971200007,0.0001
1620000000003,0.0001
1620028800000,0.0001
1620057600043,0.00061627
1620086400004,0.00031687
1620115200003,0.00070707
1620144000011,0.00071637
1620172800001,0.00038408
1620201600007,0.00078274
1620230400001,0.00087977
1620259200003,0.00068239
1620288000001,0.00066648
1620316800000,0.00110886
1620345600000,0.00026032
1620374400000,0.00049147
1620403200001,0.00038025
1620432000006,0.00047199
1620460800000,0.00070136
1620489600000,0.00030149
1620518400005,0.00058991
1620547200016,0.00041522
1620576000000,0.00054148
1620604800004,0.00068787
1620633600000,0.0006638
1620662400013,0.00075749
1620691200000,0.00041169
1620720000000,0.00043204
1620748800002,0.00029649
1620777600004,0.0001
1620806400007,0.00047462
1620835200012,0.00054381
1620864000016,0.00040983
1620892800000,0.00014687
1620921600008,0.0001
1620950400007,0.0001
1620979200001,0.0001
1621008000004,0.0001
1621036800022,0.00038785
1621065600014,0.00052101
1621094400002,0.00046056
1621123200000,0.00030702
1621152000003,0.00013134
1621180800002,0.00018829
1621209600005,0.00015608
1621238400001,0.000335
1621267200000,0.0007001
1621296000019,0.00018459
1621324800001,0.0001
1621353600006,0.0006146
1621382400000,0.0001
1621411200003,0.00053311
1621440000018,-0.00356332
1621468800005,0.00011828
1621497600000,0.0001
1621526400005,0.0001
1621555200000,0.0001
1621584000000,0.0001
1621612800001,0.0001
1621641600001,0.0001
1621670400002,0.0001
1621699200005,0.0001
1621728000006,0.0001
1621756800004,0.0001
1621785600002,0.0001
1621814400007,0.0001
1621843200005,0.0001
1621872000005,0.0001
1621900800000,0.0001
1621929600014,0.0001
1621958400000,0.0001
1621987200022,0.0001
1622016000018,0.0001
1622044800004,0.0001
1622073600000,0.0001
1622102400017,0.0001
1622131200000,0.0001
1622160000005,0.0001
1622188800009,0.0001
1622217600000,0.0001
1622246400006,0.0001
1622275200000,0.0001
1622304000000,0.0001
1622332800003,0.0001
1622361600004,0.0001
1622390400018,0.0001
1622419200002,0.0001
1622448000000,0.0001
1622476800000,0.0001
1622505600001,0.0001
1622534400010,0.0001
1622563200010,0.0001
1622592000008,0.0001
1622620800000,0.0001
1622649600007,0.0001
1622678400019,0.0001
1622707200002,0.0001
1622736000003,0.0001
1622764800003,0.0001
1622793600006,0.0001
1622822400002,0.0001
1622851200000,0.0001
1622880000004,0.0001
1622908800020,0.0001
1622937600000,0.0001
1622966400004,0.0001
1622995200000,0.0001
1623024000007,0.0001
1623052800007,0.0001
1623081600003,0.0001
1623110400000,0.0001
1623139200000,0.0001
1623168000002,0.0001
1623196800009,0.0001
1623225600002,0.0001
1623254400000,0.0001
1623283200007,0.0001
1623312000003,0.0001
1623340800000,0.0001
1623369600010,0.0001
1623398400007,0.0001
1623427200006,8.683e-05
1623456000005,0.0001
1623484800000,0.0001
1623513600018,0.0001
1623542400002,0.0001
1623571200000,0.0001
1623600000003,0.0001
1623628800000,0.0001
1623657600015,0.0001
1623686400000,3.785e-05
1623715200000,0.0001
1623744000000,0.0001
1623772800004,0.0001
1623801600004,0.0001
1623830400001,0.0001
1623859200000,0.0001
1623888000004,0.0001
1623916800000,0.0001
1623945600002,0.0001
1623974400009,-5.78e-06
1624003200014,9.549e-05
1624032000007,0.0001
1624060800003,-0.00018201
1624089600001,-1.78e-06
1624118400000,0.0001
1624147200005,4.657e-05
1624176000000,7.41e-06
1624204800002,-0.00024432
1624233600019,4.439e-05
1624262400000,-7.382e-05
1624291200024,-7.303e-05
1624320000008,0.0001
1624348800009,4.434e-05
1624377600001,-7.59e-06
1624406400003,4.046e-05
1624435200000,-9.115e-05
1624464000000,-6.683e-05
1624492800009,-4.432e-05
1624521600018,0.0001
1624550400001,0.0001
1624579200009,0.0001
1624608000004,0.0001
1624636800000,7.207e-05
1624665600007,4.234e-05
1624694400000,-5.794e-05
1624723200002,-0.00014961
1624752000005,-6.018e-05
1624780800010,-0.00027281
1624809600001,-0.00013791
1624838400025,-4.311e-05
1624867200017,0.0001
1624896000007,-2.358e-05
1624924800008,8.669e-05
1624953600000,6.012e-05
1624982400000,-0.00011947
1625011200011,0.0001
1625040000044,0.0001
1625068800005,0.0001
1625097600000,0.0001
1625126400004,0.0001
1625155200028,4.853e-05
1625184000002,-9.5e-07
1625212800016,-2.734e-05
1625241600007,-0.00014398
1625270400008,7.139e-05
1625299200000,2.925e-05
1625328000004,-3.943e-05
1625356800012,0.0001
1625385600002,0.0001
