time,profit
2025.06.02 16:41,-75.51
2025.06.02 21:40,-33.75
2025.06.03 14:12,-30.24
2025.06.09 16:22,51.84
2025.06.09 18:22,-69.48
2025.06.12 16:35,-54.63
2025.06.13 02:54,-55.04
2025.06.13 15:34,-93.51
2025.06.13 21:32,-56.79
2025.06.17 18:31,-76.32
2025.06.20 04:11,-77.36
2025.06.20 15:32,-50.13
2025.06.20 16:31,89.91
2025.06.20 21:17,45.45
2025.06.23 21:33,-67.77
2025.06.27 22:16,-34.02
2025.06.30 18:20,-48.24
2025.07.02 16:47,76.32
2025.07.02 21:11,105.30
2025.07.03 15:30,-54.09
2025.07.04 10:31,85.63
2025.07.08 16:16,-62.28
2025.07.09 20:11,-28.89
2025.07.09 22:04,-35.64
2025.07.10 14:52,47.88
2025.07.10 21:49,-25.11
2025.07.15 01:12,-75.83
2025.07.15 14:23,40.05
2025.07.17 15:30,-41.22
2025.07.25 17:17,-54.81
2025.07.30 15:32,55.71
2025.08.05 16:33,69.57
2025.08.07 02:07,-39.31
2025.08.07 15:30,-50.67
2025.08.07 22:31,-18.81
2025.08.08 20:59,-72.54
2025.08.11 15:28,-46.53
2025.08.13 10:24,-95.90
2025.08.13 17:03,-29.16
2025.08.14 18:05,-89.82
2025.08.15 16:51,57.87
2025.08.18 02:12,-52.16
2025.08.18 22:09,-22.05
2025.08.20 14:08,-20.43
2025.08.20 18:26,51.66
2025.08.26 18:04,-39.24
2025.08.29 15:46,68.76
2025.08.29 20:49,44.64
2025.09.02 22:04,-28.08
2025.09.04 14:48,53.55
2025.09.05 06:54,113.44
2025.09.05 19:06,-185.31
2025.09.08 10:10,-88.16
2025.09.08 17:45,-77.22
2025.09.10 15:50,109.62
2025.09.10 18:24,94.41
2025.09.11 22:36,36.45
2025.09.15 15:47,-33.75
2025.09.16 14:51,-36.45
2025.09.16 15:30,45.36
2025.09.17 21:00,75.87
2025.09.19 14:31,46.62
2025.09.23 21:56,109.35
2025.09.24 16:21,73.08
2025.09.25 21:01,-83.34
2025.09.25 21:24,-56.07
2025.09.30 03:04,-48.65
2025.10.01 05:05,629.32
2025.10.02 04:00,198.38
2025.10.02 14:56,-33.12
2025.10.06 01:59,563.12
2025.10.06 21:50,-29.25
2025.10.08 01:10,-100.67
2025.10.10 22:38,-139.59
2025.10.14 18:12,-114.21
2025.10.16 22:49,-90.63
2025.10.22 22:03,354.33
2025.10.24 20:44,135.81
2025.10.28 15:18,119.34
2025.10.29 00:07,-109.31
2025.10.29 15:13,95.58
2025.10.31 18:04,-123.39
2025.11.04 15:27,-69.66
2025.11.10 19:05,-63.63
2025.11.11 16:21,78.93
2025.11.17 21:32,-143.91
2025.11.18 21:10,-65.43
2025.11.19 03:07,102.19
2025.11.19 15:07,73.26
2025.11.21 22:23,78.93
2025.11.24 14:42,82.80
2025.11.24 19:49,-43.74
2025.11.25 14:44,63.63
2025.11.25 19:02,223.47
2025.11.28 01:10,77.35
2025.11.28 15:57,-98.91
